Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
11;21101159371;"Nature Reviews Psychology";journal;"27310574";"Nature Publishing Group";No;No;5,549;Q1;46;127;125;9660;815;48;6,52;76,06;53,47;9;United States;Northern America;"Nature Publishing Group";"2022-2026";"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)";"Psychology"
12;19181;"Psychotherapy and Psychosomatics";journal;"00333190, 14230348";"S. Karger AG";No;No;5,104;Q1;128;46;176;1992;1681;104;10,26;43,30;44,44;4;Switzerland;Western Europe;"S. Karger AG";"1953-2026";"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
13;12812;"Personality and Social Psychology Review";journal;"10888683, 15327957";"SAGE Publications Inc.";No;No;4,795;Q1;204;16;39;2858;459;38;8,58;178,63;32,20;3;United States;Northern America;"SAGE Publications Inc.";"1997-2026";"Social Psychology (Q1)";"Psychology"
14;15359;"Trends in Cognitive Sciences";journal;"1879307X, 13646613";"Elsevier Ltd";No;No;4,758;Q1;390;131;382;9448;4513;327;10,01;72,12;39,67;10;United Kingdom;Western Europe;"Elsevier Ltd";"1997-2026";"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)";"Neuroscience; Psychology"
15;13564;"Educational Psychologist";journal;"15326985, 00461520";"Routledge";No;No;4,709;Q1;175;19;69;1922;831;61;13,50;101,16;61,11;0;United States;Northern America;"Routledge";"1963-2026";"Developmental and Educational Psychology (Q1)";"Psychology"
16;5100155099;"Qualitative Research in Psychology";journal;"14780895, 14780887";"Taylor and Francis Ltd.";No;No;4,387;Q1;62;30;115;1613;1524;112;18,12;53,77;63,79;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2004-2026";"Psychology (miscellaneous) (Q1)";"Psychology"
17;21149;"Leadership Quarterly";journal;"10489843";"Elsevier Inc.";No;No;4,375;Q1;214;47;144;6018;1424;136;9,59;128,04;36,17;11;United States;Northern America;"Elsevier Inc.";"1990-2026";"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
18;14278;"Educational Psychology Review";journal;"1040726X, 1573336X";"Springer New York";No;No;4,321;Q1;172;117;207;11573;2663;196;11,37;98,91;53,22;21;United States;Northern America;"Springer New York";"1989-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
19;17643;"Journal of the American Academy of Child and Adolescent Psychiatry";journal;"08908567, 15275418";"Elsevier Inc.";No;No;4,320;Q1;289;175;623;5598;3300;265;4,14;31,99;55,98;18;United States;Northern America;"Elsevier Inc.";"1962, 1982, 1987-2026";"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
20;13461;"Psychological Methods";journal;"1082989X, 19391463";"American Psychological Association";No;No;4,235;Q1;204;77;246;6088;1784;245;6,64;79,06;33,48;3;United States;Northern America;"American Psychological Association";"1996-2026";"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)";"Arts and Humanities; Psychology"
21;21100834316;"The Lancet Child and Adolescent Health";journal;"23524642";"Elsevier B.V.";No;No;4,229;Q1;91;187;603;3903;4631;261;6,14;20,87;60,54;0;Netherlands;Western Europe;"Elsevier B.V.";"2017-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Psychology"
22;12882;"Contemporary Educational Psychology";journal;"0361476X, 10902384";"Academic Press Inc.";No;No;3,863;Q1;148;84;216;7477;2475;214;4,54;89,01;55,81;4;United States;Northern America;"Academic Press Inc.";"1976-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
23;12817;"Personnel Psychology";journal;"00315826, 17446570";"Wiley-Blackwell";No;No;3,763;Q1;183;37;80;4833;545;79;5,96;130,62;40,54;8;United States;Northern America;"Wiley-Blackwell";"1948-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
24;30039;"Journal of Personality and Social Psychology";journal;"00223514, 19391315";"American Psychological Association";No;No;3,610;Q1;468;101;441;9907;3072;439;5,85;98,09;46,79;12;United States;Northern America;"American Psychological Association";"1965-2026";"Social Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
25;28181;"Journal of Consumer Psychology";journal;"15327663, 10577408";"John Wiley and Sons Inc";No;No;3,531;Q1;158;53;164;3851;908;157;5,50;72,66;44,94;1;United States;Northern America;"John Wiley and Sons Inc";"1992-2026";"Applied Psychology (Q1); Marketing (Q1)";"Business, Management and Accounting; Psychology"
26;19400158464;"Health Psychology Review";journal;"17437202, 17437199";"Routledge";No;No;3,509;Q1;88;33;78;3399;866;70;12,96;103,00;58,82;5;United Kingdom;Western Europe;"Routledge";"2007, 2009-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
27;21100244230;"Alcohol Research: Current Reviews";journal;"21694796, 21683492";"National Institute on Alcohol Abuse and Alcoholism (NIAAA)";No;No;3,402;Q1;124;6;47;620;537;44;6,29;103,33;76,92;0;United States;Northern America;"National Institute on Alcohol Abuse and Alcoholism (NIAAA)";"2012-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
28;29492;"American Psychologist";journal;"0003066X, 1935990X";"American Psychological Association";No;No;3,357;Q1;294;108;471;6561;4623;461;8,52;60,75;54,47;8;United States;Northern America;"American Psychological Association";"1946-1954, 1965-2026";"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)";"Medicine; Psychology"
29;24719;"Human Resource Management Review";journal;"10534822";"Elsevier Ltd";No;No;3,302;Q1;141;51;126;6754;1493;124;9,03;132,43;46,90;18;United Kingdom;Western Europe;"Elsevier Ltd";"1991-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
30;18300156710;"European Review of Social Psychology";journal;"10463283, 1479277X";"Taylor and Francis Ltd.";No;No;3,286;Q1;85;11;31;1457;311;31;12,55;132,45;36,73;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2000, 2002-2026";"Social Psychology (Q1)";"Psychology"
31;15269;"Monographs of the Society for Research in Child Development";journal;"0037976X, 15405834";"Wiley-Blackwell Publishing Ltd";No;No;3,260;Q1;80;3;9;680;80;9;6,80;226,67;61,29;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1961-1982, 1984-2025";"Developmental and Educational Psychology (Q1)";"Psychology"
32;30020;"Journal of Organizational Behavior";journal;"10991379, 08943796";"John Wiley and Sons Ltd";No;No;3,187;Q1;242;78;206;8518;1453;198;6,15;109,21;44,49;11;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1981-1982, 1984-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
33;15402;"Journal of Child Psychology and Psychiatry and Allied Disciplines";journal;"00219630, 14697610";"Wiley-Blackwell Publishing Ltd";No;No;3,133;Q1;265;184;486;8523;3490;378;6,31;46,32;60,95;31;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1960-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
34;22326;"Organizational Behavior and Human Decision Processes";journal;"07495978, 10959920";"Academic Press Inc.";No;No;3,119;Q1;195;34;226;3540;1146;220;3,40;104,12;33,81;2;United States;Northern America;"Academic Press Inc.";"1985-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
35;14704;"Technological Forecasting and Social Change";journal;"00401625";"Elsevier Inc.";No;No;3,118;Q1;241;704;1964;64897;28730;1937;14,11;92,18;36,19;79;United States;Northern America;"Elsevier Inc.";"1970-2026";"Applied Psychology (Q1); Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Psychology"
36;21101060182;"Autism in Adulthood";journal;"25739581, 2573959X";"Mary Ann Liebert Inc.";No;No;3,045;Q1;32;39;79;2116;680;70;8,70;54,26;67,92;8;United States;Northern America;"Mary Ann Liebert Inc.";"2020-2026";"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience; Psychology"
37;21100405117;"Organizational Psychology Review";journal;"20413866, 20413874";"SAGE Publications Inc.";No;No;2,978;Q1;51;22;40;2340;283;38;6,39;106,36;57,14;5;United Kingdom;Western Europe;"SAGE Publications Inc.";"2011-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)";"Business, Management and Accounting; Psychology"
38;12006;"Journal of Vocational Behavior";journal;"10959084, 00018791";"Academic Press Inc.";No;No;2,966;Q1;209;62;267;5579;2748;251;5,31;89,98;54,17;9;United States;Northern America;"Academic Press Inc.";"1971-2026";"Applied Psychology (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
39;13477;"Current Directions in Psychological Science";journal;"14678721, 09637214";"SAGE Publications Inc.";No;No;2,905;Q1;238;65;223;2480;1725;223;6,99;38,15;49,03;5;United States;Northern America;"SAGE Publications Inc.";"1992-2026";"Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)";"Psychology"
40;18045;"Neuroscience and Biobehavioral Reviews";journal;"18737528, 01497634";"Elsevier Ltd";No;No;2,810;Q1;319;416;1325;63514;11075;1255;7,76;152,68;47,68;15;United Kingdom;Western Europe;"Elsevier Ltd";"1978-2026";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)";"Neuroscience; Psychology"
41;13502;"Developmental Review";journal;"02732297, 10902406";"Elsevier Inc.";No;No;2,808;Q1;130;20;74;3639;568;74;6,69;181,95;61,19;1;United States;Northern America;"Elsevier Inc.";"1981-2026";"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
42;13467;"Psychological Review";journal;"19391471, 0033295X";"American Psychological Association";No;No;2,785;Q1;259;47;204;6795;1237;195;5,28;144,57;20,27;0;United States;Northern America;"American Psychological Association";"1894-2026";"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)";"Arts and Humanities; Psychology"
43;13124;"Trauma, Violence, and Abuse";journal;"15248380, 15528324";"SAGE Publications Ltd";No;No;2,778;Q1;131;224;270;17386;2596;269;8,72;77,62;76,65;94;United Kingdom;Western Europe;"SAGE Publications Ltd";"2000-2026";"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
44;12808;"Journal of Educational Psychology";journal;"19392176, 00220663";"American Psychological Association";No;No;2,774;Q1;274;59;328;5873;2183;327;5,79;99,54;57,75;8;United States;Northern America;"American Psychological Association";"1910-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
45;15422;"Work and Stress";journal;"02678373, 14645335";"Taylor and Francis Ltd.";No;No;2,773;Q1;127;23;63;1719;483;57;7,05;74,74;58,90;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2026";"Applied Psychology (Q1)";"Psychology"
46;18742;"Psychological Medicine";journal;"14698978, 00332917";"Cambridge University Press";No;No;2,768;Q1;262;832;998;44310;6899;930;6,63;53,26;49,46;0;United Kingdom;Western Europe;"Cambridge University Press";"1970-2026";"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
47;15391;"Journal of Black Psychology";journal;"15524558, 00957984";"SAGE Publications Inc.";No;No;2,765;Q1;76;31;76;2192;554;73;2,60;70,71;75,00;1;United States;Northern America;"SAGE Publications Inc.";"1978-2026";"Anthropology (Q1); Applied Psychology (Q1)";"Psychology; Social Sciences"
48;12841;"Clinical Child and Family Psychology Review";journal;"15732827, 10964037";"Kluwer Academic Publishers";No;No;2,761;Q1;131;51;104;5425;795;103;5,75;106,37;68,33;17;United States;Northern America;"Kluwer Academic Publishers";"1998-2026";"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
49;14014;"Psychology and Marketing";journal;"07426046, 15206793";"Wiley-Liss Inc.";No;No;2,760;Q1;166;160;421;13451;3819;412;9,77;84,07;40,63;11;United States;Northern America;"Wiley-Liss Inc.";"1984-2026";"Applied Psychology (Q1); Marketing (Q1)";"Business, Management and Accounting; Psychology"
50;13468;"Psychological Science";journal;"09567976, 14679280";"SAGE Publications Inc.";No;No;2,735;Q1;345;97;463;4230;2974;437;4,64;43,61;48,12;9;United States;Northern America;"SAGE Publications Inc.";"1990-2026";"Psychology (miscellaneous) (Q1)";"Psychology"
51;13900154713;"Child Development Perspectives";journal;"17508606, 17508592";"Wiley-Blackwell Publishing Ltd";No;No;2,709;Q1;112;21;107;1021;786;107;5,64;48,62;65,31;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2007-2025";"Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Psychology; Social Sciences"
52;12029;"Applied Psychology";journal;"0269994X, 14640597";"Wiley-Blackwell Publishing Ltd";No;No;2,664;Q1;123;73;193;5635;1648;179;9,02;77,19;48,86;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1955, 1961-1993, 1996-2026";"Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1)";"Arts and Humanities; Psychology"
53;19419;"Computers in Human Behavior";journal;"07475632";"Elsevier Ltd";No;No;2,641;Q1;302;425;1110;34735;13473;1091;11,48;81,73;45,48;43;United Kingdom;Western Europe;"Elsevier Ltd";"1985-2026";"Arts and Humanities (miscellaneous) (Q1); Human-Computer Interaction (Q1); Psychology (miscellaneous) (Q1)";"Arts and Humanities; Computer Science; Psychology"
54;15645;"Journal of Health and Social Behavior";journal;"00221465, 21506000";"American Sociological Association";No;No;2,634;Q1;157;39;111;2735;695;103;6,04;70,13;59,77;3;United States;Northern America;"American Sociological Association";"1967-2026";"Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)";"Medicine; Psychology"
55;19400158483;"Social Issues and Policy Review";journal;"17512409, 17512395";"Wiley-Blackwell Publishing Ltd";No;No;2,605;Q1;58;6;27;877;309;27;8,06;146,17;69,23;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2008-2025";"Applied Psychology (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
56;15375;"Journal of Anxiety Disorders";journal;"08876185, 18737897";"Elsevier Ltd";No;No;2,588;Q1;157;86;297;5449;2595;287;4,96;63,36;59,79;1;United Kingdom;Western Europe;"Elsevier Ltd";"1987-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
57;14105;"European Journal of Personality";journal;"08902070, 10990984";"SAGE Publications Ltd";No;No;2,587;Q1;115;44;155;4105;886;148;4,26;93,30;48,72;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1987-2026";"Social Psychology (Q1)";"Psychology"
58;13487;"Depression and Anxiety";journal;"10914269, 15206394";"John Wiley and Sons Inc";No;No;2,549;Q1;180;37;308;2351;2080;298;5,39;63,54;46,41;1;United States;Northern America;"John Wiley and Sons Inc";"1993, 1996-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
59;30017;"Journal of Occupational and Organizational Psychology";journal;"20448325, 09631798";"Wiley-Blackwell";No;No;2,529;Q1;152;44;104;4134;706;103;6,36;93,95;50,99;4;United States;Northern America;"Wiley-Blackwell";"1992-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
60;19900193555;"Social Psychological and Personality Science";journal;"19485514, 19485506";"Sage Periodicals Press";No;No;2,489;Q1;107;82;377;3934;2315;376;5,28;47,98;51,09;6;United States;Northern America;"Sage Periodicals Press";"2010-2026";"Clinical Psychology (Q1); Social Psychology (Q1)";"Psychology"
61;21100372442;"Current Opinion in Psychology";journal;"2352250X";"Elsevier B.V.";No;No;2,412;Q1;127;153;620;7516;4669;601;6,74;49,12;61,02;20;Netherlands;Western Europe;"Elsevier B.V.";"2015-2026";"Psychology (miscellaneous) (Q1)";"Psychology"
62;146223;"Behavior Research Methods";journal;"15543528, 1554351X";"Springer Nature";No;No;2,396;Q1;191;234;524;15338;3408;522;5,73;65,55;39,28;7;United States;Northern America;"Springer Nature";"1968-1983, 2004-2026";"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)";"Arts and Humanities; Psychology"
63;15439;"Journal of Consulting and Clinical Psychology";journal;"0022006X, 19392117";"American Psychological Association";No;No;2,386;Q1;285;78;253;4413;1509;250;4,26;56,58;53,53;7;United States;Northern America;"American Psychological Association";"1968-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
64;14061;"Psychometrika";journal;"00333123, 18600980";"Cambridge University Press";No;No;2,376;Q1;94;61;151;3173;470;147;2,77;52,02;28,67;2;United Kingdom;Western Europe;"Cambridge University Press";"1936-2026";"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)";"Mathematics; Psychology"
65;13455;"Learning and Instruction";journal;"09594752";"Elsevier B.V.";No;No;2,357;Q1;162;80;243;4949;1650;236;5,53;61,86;47,27;8;United Kingdom;Western Europe;"Elsevier B.V.";"1991-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
66;12711;"Multivariate Behavioral Research";journal;"00273171, 15327906";"Routledge";No;No;2,351;Q1;110;68;186;3395;810;184;4,50;49,93;35,20;0;United States;Northern America;"Routledge";"1966-2026";"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)";"Arts and Humanities; Mathematics; Medicine; Psychology"
67;24718;"Human Resource Management";journal;"00904848, 1099050X";"Wiley-Liss Inc.";No;No;2,344;Q1;133;52;122;5577;877;121;6,20;107,25;43,59;5;United States;Northern America;"Wiley-Liss Inc.";"1961-2026";"Applied Psychology (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Psychology"
68;12811;"Personality and Social Psychology Bulletin";journal;"01461672, 15527433";"SAGE Publications Inc.";No;No;2,325;Q1;250;111;330;6968;1706;330;4,72;62,77;44,38;6;United States;Northern America;"SAGE Publications Inc.";"1976, 1982-1983, 1985-1989, 1991-1992, 1995-2026";"Social Psychology (Q1)";"Psychology"
69;29561;"Journals of Gerontology - Series B Psychological Sciences and Social Sciences";journal;"10795014, 17585368";"Gerontological Society of America";No;No;2,305;Q1;193;213;797;10495;4461;779;5,38;49,27;57,68;24;United States;Northern America;"Gerontological Society of America";"1995-2026";"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Health (social science) (Q1); Life-span and Life-course Studies (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)";"Medicine; Nursing; Psychology; Social Sciences"
70;21100274406;"Clinical Psychological Science";journal;"21677034, 21677026";"SAGE Publications Inc.";No;No;2,269;Q1;86;77;227;5810;1258;221;5,64;75,45;51,05;9;United States;Northern America;"SAGE Publications Inc.";"2013-2026";"Clinical Psychology (Q1)";"Psychology"
71;22340;"Research on Language and Social Interaction";journal;"08351813, 15327973";"Routledge";No;No;2,258;Q1;82;15;62;969;310;62;4,23;64,60;59,38;0;United States;Northern America;"Routledge";"1987-1991, 1993-2025";"Communication (Q1); Linguistics and Language (Q1); Social Psychology (Q1)";"Psychology; Social Sciences"
72;21100899528;"Adolescent Research Review";journal;"23638354, 23638346";"Springer International Publishing AG";No;No;2,229;Q1;46;24;75;1834;498;74;5,31;76,42;66,04;7;Switzerland;Western Europe;"Springer International Publishing AG";"2016-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1); Social Sciences (miscellaneous) (Q1)";"Medicine; Psychology; Social Sciences"
73;14946;"Group Processes and Intergroup Relations";journal;"14617188, 13684302";"SAGE Publications Ltd";No;No;2,225;Q1;102;91;260;6339;1277;254;5,29;69,66;51,52;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2026";"Arts and Humanities (miscellaneous) (Q1); Communication (Q1); Cultural Studies (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Psychology; Social Sciences"
74;30022;"Journal of Personality";journal;"00223506, 14676494";"Wiley-Blackwell Publishing Ltd";No;No;2,223;Q1;180;90;224;6373;1262;223;4,81;70,81;45,16;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1932-2026";"Social Psychology (Q1)";"Psychology"
75;19900192137;"Social and Personality Psychology Compass";journal;"17519004";"John Wiley and Sons Inc";No;No;2,218;Q1;100;157;154;6540;886;151;5,19;41,66;58,22;5;United States;Northern America;"John Wiley and Sons Inc";"2007-2026";"Social Psychology (Q1)";"Psychology"
76;21933;"Decision Support Systems";journal;"01679236";"Elsevier B.V.";No;No;2,211;Q1;203;92;339;5936;3050;336;7,71;64,52;29,65;2;Netherlands;Western Europe;"Elsevier B.V.";"1985-2026";"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Arts and Humanities; Business, Management and Accounting; Computer Science; Decision Sciences; Psychology"
77;14254;"Autism";journal;"14617005, 13623613";"SAGE Publications Ltd";No;No;2,210;Q1;144;200;555;11595;3448;529;5,45;57,98;68,23;46;United Kingdom;Western Europe;"SAGE Publications Ltd";"1997-2026";"Developmental and Educational Psychology (Q1)";"Psychology"
78;28094;"Accounting, Organizations and Society";journal;"03613682";"Elsevier Ltd";No;No;2,208;Q1;170;34;111;2918;552;108;3,64;85,82;41,67;5;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Decision Sciences; Psychology; Social Sciences"
79;16055;"Reading Research Quarterly";journal;"00340553";"Wiley-Blackwell";No;No;2,198;Q1;118;41;188;3382;1045;172;4,53;82,49;68,50;6;United States;Northern America;"Wiley-Blackwell";"1990, 1996-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
80;12776;"British Journal of Social Psychology";journal;"01446665, 20448309";"Wiley-Blackwell";No;No;2,190;Q1;126;111;201;7713;1079;196;4,18;69,49;50,00;9;United States;Northern America;"Wiley-Blackwell";"1981-2026";"Social Psychology (Q1)";"Psychology"
81;21100373947;"Journal of Behavioral Addictions";journal;"20625871, 20635303";"Akademiai Kiado";Yes;No;2,188;Q1;95;82;284;4845;1930;283;6,00;59,09;48,43;21;Hungary;Eastern Europe;"Akademiai Kiado";"2012-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
