Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
22;12963;"Review of Accounting Studies";journal;"15737136, 13806653";"Springer New York";No;No;5,481;Q1;118;70;119;4094;783;119;6,38;58,49;26,67;8;United States;Northern America;"Springer New York";"1996-2026";"Accounting (Q1); Business, Management and Accounting (miscellaneous) (Q1)";"Business, Management and Accounting"
23;21789;"Manufacturing and Service Operations Management";journal;"15265498, 15234614";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;5,466;Q1;123;167;362;7813;2355;359;4,85;46,78;27,85;6;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1999-2026";"Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
24;21307;"Management Science";journal;"00251909, 15265501";"INFORMS Inst.for Operations Res.and the Management Sciences";Yes;No;5,438;Q1;321;391;1126;21472;6813;1119;5,26;54,92;23,38;94;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1965-1966, 1968-2025";"Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
25;22899;"Journal of Consumer Research";journal;"00935301, 15375277";"Oxford University Press";No;No;5,428;Q1;248;60;164;4278;1238;162;7,20;71,30;52,24;6;United Kingdom;Western Europe;"Oxford University Press";"1975, 1977-1978, 1984, 1988, 1991-1992, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
26;21100926579;"Review of Corporate Finance Studies";journal;"20469136, 20469128";"Oxford University Press";No;No;5,418;Q1;30;24;67;1157;627;67;2,20;48,21;24,59;11;United States;Northern America;"Oxford University Press";"2012-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
27;28312;"Organization Studies";journal;"17413044, 01708406";"SAGE Publications Ltd";No;No;5,349;Q1;197;103;236;5863;1722;231;6,72;56,92;48,63;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1980-2026";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
28;28418;"Brookings Papers on Economic Activity";journal;"00072303, 15334465";"Brookings Institution Press";No;No;5,133;Q1;104;12;52;414;299;49;3,17;34,50;35,71;12;United States;Northern America;"Brookings Institution Press";"1990, 1992, 1996-2024";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
29;144974;"Journal of Service Research";journal;"10946705, 15527379";"SAGE Publications Inc.";No;No;4,948;Q1;165;37;106;2667;1427;93;13,23;72,08;37,96;3;United States;Northern America;"SAGE Publications Inc.";"1998-2026";"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Computer Science; Social Sciences"
30;39139;"International Organization";journal;"15315088, 00208183";"Cambridge University Press";No;No;4,932;Q1;180;28;115;2431;1047;113;7,81;86,82;24,00;0;United Kingdom;Western Europe;"Cambridge University Press";"1947-2026";"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
31;23860;"Journal of Business Venturing";journal;"08839026";"Elsevier Inc.";No;No;4,813;Q1;246;35;180;4060;1792;180;8,28;116,00;33,33;6;United States;Northern America;"Elsevier Inc.";"1985-2026";"Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
32;17700155016;"Handbook of Industrial Organization";book series;"1573448X";"Elsevier B.V.";No;No;4,691;Q1;16;0;17;0;43;17;2,53;0,00;0,00;0;Netherlands;Western Europe;"Elsevier B.V.";"1989, 2007, 2021";"Economics and Econometrics (Q1); Finance (Q1); Industrial Relations (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
33;28096;"Accounting Review";journal;"00014826, 15587967";"American Accounting Association";No;No;4,640;Q1;217;163;270;10708;1293;268;3,79;65,69;34,66;0;United States;Northern America;"American Accounting Association";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
34;24392;"Journal of International Business Studies";journal;"00472506, 14786990";"Palgrave Macmillan";No;No;4,600;Q1;254;80;260;6262;2670;218;8,55;78,28;30,73;13;United Kingdom;Western Europe;"Palgrave Macmillan";"1975-2026";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
35;20650;"Journal of Management Studies";journal;"00222380, 14676486";"Wiley-Blackwell Publishing Ltd";No;No;4,578;Q1;246;64;251;7019;2729;204;9,97;109,67;39,01;7;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1964-2026";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
36;4700152287;"Academy of Management Perspectives";journal;"15589080";"Academy of Management";No;No;4,569;Q1;177;24;105;2135;1032;102;8,16;88,96;42,86;3;United States;Northern America;"Academy of Management";"1988, 1990, 1992-1993, 2006-2025";"Business and International Management (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
37;24870;"Journal of Human Resources";journal;"15488004, 0022166X";"University of Wisconsin Press";No;No;4,524;Q1;135;56;151;3265;578;151;3,91;58,30;39,42;2;United States;Northern America;"University of Wisconsin Press";"1976-1982, 1988, 1990, 1992-2025";"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
38;21149;"Leadership Quarterly";journal;"10489843";"Elsevier Inc.";No;No;4,375;Q1;214;47;144;6018;1424;136;9,59;128,04;36,17;11;United States;Northern America;"Elsevier Inc.";"1990-2026";"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
39;15574;"Information Systems Research";journal;"15265536, 10477047";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;4,176;Q1;203;88;218;6744;1791;216;7,01;76,64;26,03;4;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1990-2025";"Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
40;12402;"MIS Quarterly: Management Information Systems";journal;"02767783, 21629730";"University of Minnesota";No;No;4,105;Q1;294;65;215;5313;2434;210;9,12;81,74;28,57;0;United States;Northern America;"University of Minnesota";"1980-2025";"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
41;80370;"Journal of Financial and Quantitative Analysis";journal;"00221090, 17566916";"Cambridge University Press";No;No;3,980;Q1;164;112;270;6137;1246;270;4,43;54,79;20,68;0;United Kingdom;Western Europe;"Cambridge University Press";"1966-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
42;22990;"Journal of Retailing";journal;"00224359";"Elsevier B.V.";No;No;3,915;Q1;177;42;140;2992;1412;123;8,19;71,24;36,21;2;United Kingdom;Western Europe;"Elsevier B.V.";"1981, 1985, 1993-2026";"Marketing (Q1)";"Business, Management and Accounting"
43;11800154593;"Strategic Organization";journal;"1741315X, 14761270";"SAGE Publications Ltd";No;No;3,914;Q1;88;43;101;3409;637;94;6,56;79,28;25,27;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2026";"Business and International Management (Q1); Education (Q1); Industrial Relations (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
44;15074;"European Journal of Information Systems";journal;"0960085X, 14769344";"Taylor and Francis Ltd.";No;No;3,824;Q1;151;57;117;4738;1882;105;12,48;83,12;24,83;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
45;21101146363;"Academy of Management Discoveries";journal;"21681007";"Academy of Management";No;No;3,803;Q1;34;29;119;2307;565;89;3,76;79,55;47,37;2;United States;Northern America;"Academy of Management";"2019-2025";"Business and International Management (Q1); Industrial Relations (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
46;12817;"Personnel Psychology";journal;"00315826, 17446570";"Wiley-Blackwell";No;No;3,763;Q1;183;37;80;4833;545;79;5,96;130,62;40,54;8;United States;Northern America;"Wiley-Blackwell";"1948-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
47;23406;"Business Strategy and the Environment";journal;"10990836, 09644733";"John Wiley and Sons Ltd";No;No;3,666;Q1;199;354;718;33258;11878;712;15,76;93,95;36,31;47;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1992-2026";"Business and International Management (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Environmental Science; Social Sciences"
48;21100217630;"Strategic Entrepreneurship Journal";journal;"19324391, 1932443X";"John Wiley &amp; Sons Inc.";No;No;3,628;Q1;82;35;95;3625;683;87;5,08;103,57;27,88;5;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008, 2011-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
49;27069;"Human Relations";journal;"00187267, 1741282X";"SAGE Publications Ltd";No;No;3,597;Q1;181;69;228;6111;1722;221;6,92;88,57;50,81;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1947-2026";"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
50;28181;"Journal of Consumer Psychology";journal;"15327663, 10577408";"John Wiley and Sons Inc";No;No;3,531;Q1;158;53;164;3851;908;157;5,50;72,66;44,94;1;United States;Northern America;"John Wiley and Sons Inc";"1992-2026";"Applied Psychology (Q1); Marketing (Q1)";"Business, Management and Accounting; Psychology"
51;29400;"Journal of World Business";journal;"10909516";"Elsevier Inc.";No;No;3,490;Q1;158;50;190;5909;1842;186;9,68;118,18;36,91;7;United States;Northern America;"Elsevier Inc.";"1997-2026";"Business and International Management (Q1); Finance (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
52;30718;"Annals of Tourism Research";journal;"01607383";"Elsevier Ltd";No;No;3,447;Q1;238;129;529;8173;5289;510;8,05;63,36;40,06;7;United Kingdom;Western Europe;"Elsevier Ltd";"1973-2026";"Business and International Management (Q1); Development (Q1); Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting; Social Sciences"
53;14813;"Journal of Travel Research";journal;"15526763, 00472875";"SAGE Publications Ltd";No;No;3,408;Q1;193;104;319;9437;3619;310;10,74;90,74;40,86;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1969-2026";"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
54;27679;"Journal of Product Innovation Management";journal;"15405885, 07376782";"Wiley-Blackwell Publishing Ltd";No;No;3,402;Q1;189;38;108;3463;1355;88;11,35;91,13;28,04;3;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1984-2026";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Engineering"
55;21100932830;"Journal of Innovation and Knowledge";journal;"2444569X, 25307614";"Elsevier B.V.";Yes;No;3,372;Q1;89;167;177;12969;3045;177;16,58;77,66;38,52;16;Netherlands;Western Europe;"Elsevier B.V.";"2016-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
56;22928;"Journal of Interactive Marketing";journal;"10949968, 15206653";"SAGE Publications Inc.";No;No;3,355;Q1;142;25;99;2460;1215;99;8,04;98,40;42,03;1;United States;Northern America;"SAGE Publications Inc.";"1997-2026";"Business and International Management (Q1); Marketing (Q1)";"Business, Management and Accounting"
57;22833;"International Journal of Research in Marketing";journal;"01678116";"Elsevier B.V.";No;No;3,352;Q1;135;52;176;3429;1289;170;5,76;65,94;31,01;6;Netherlands;Western Europe;"Elsevier B.V.";"1984-2026";"Marketing (Q1)";"Business, Management and Accounting"
58;16547;"Tourism Management";journal;"02615177, 18793193";"Elsevier Ltd";No;No;3,352;Q1;296;117;496;10604;6574;495;12,29;90,63;40,86;10;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2026";"Development (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
59;19700183600;"Journal of Hospitality Marketing and Management";journal;"19368631, 19368623";"Routledge";No;No;3,347;Q1;95;53;140;4592;2045;135;12,63;86,64;38,82;2;United States;Northern America;"Routledge";"2009-2026";"Management Information Systems (Q1); Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting"
60;21341;"California Management Review";journal;"21628564, 00081256";"SAGE Publications Ltd";No;No;3,330;Q1;171;26;77;0;1063;76;7,78;0,00;31,88;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1970-2026";"Strategy and Management (Q1)";"Business, Management and Accounting"
61;24719;"Human Resource Management Review";journal;"10534822";"Elsevier Ltd";No;No;3,302;Q1;141;51;126;6754;1493;124;9,03;132,43;46,90;18;United Kingdom;Western Europe;"Elsevier Ltd";"1991-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
62;21101041823;"Strategy Science";journal;"23332077, 23332050";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;3,292;Q1;37;34;70;3080;281;67;3,60;90,59;34,38;2;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"2016-2025";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
63;19900192439;"IMF Economic Review";journal;"2041417X, 20414161";"Palgrave Macmillan Ltd.";No;No;3,286;Q1;88;29;71;1362;248;66;2,87;46,97;22,50;18;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"2010-2026";"Business, Management and Accounting (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
64;12396;"Journal of Strategic Information Systems";journal;"09638687";"Elsevier B.V.";No;No;3,230;Q1;120;24;68;1885;780;54;9,09;78,54;42,55;0;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
65;100147317;"Journal of Supply Chain Management";journal;"15232409, 1745493X";"Wiley-Blackwell";No;No;3,220;Q1;125;16;59;1713;609;56;10,74;107,06;32,56;4;United States;Northern America;"Wiley-Blackwell";"1999-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1); Information Systems (Q1); Management Information Systems (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
66;22900;"Research Policy";journal;"00487333";"Elsevier B.V.";No;No;3,219;Q1;318;175;489;15428;4345;483;8,14;88,16;28,15;65;Netherlands;Western Europe;"Elsevier B.V.";"1971-2026";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
67;21100409642;"Global Strategy Journal";journal;"20425805";"John Wiley &amp; Sons Inc.";No;No;3,209;Q1;60;31;89;3250;763;88;8,22;104,84;28,89;5;United States;Northern America;"John Wiley &amp; Sons Inc.";"2014-2026";"Business and International Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
68;30020;"Journal of Organizational Behavior";journal;"10991379, 08943796";"John Wiley and Sons Ltd";No;No;3,187;Q1;242;78;206;8518;1453;198;6,15;109,21;44,49;11;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1981-1982, 1984-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
69;17496;"Journal of Corporate Finance";journal;"09291199";"Elsevier B.V.";No;No;3,182;Q1;166;141;652;8385;5011;648;6,78;59,47;28,49;21;Netherlands;Western Europe;"Elsevier B.V.";"1994-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
70;17167;"Public Administration Review";journal;"00333352, 15406210";"Wiley-Blackwell";No;No;3,148;Q1;196;133;340;8018;2607;281;5,43;60,29;46,04;36;United Kingdom;Western Europe;"Wiley-Blackwell";"1978-1983, 1985, 1988, 1996-2026";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
71;20550;"Journal of Business Research";journal;"01482963";"Elsevier Inc.";No;No;3,128;Q1;322;852;2720;81454;36421;2673;12,08;95,60;35,74;57;United States;Northern America;"Elsevier Inc.";"1973-2026";"Marketing (Q1)";"Business, Management and Accounting"
72;22326;"Organizational Behavior and Human Decision Processes";journal;"07495978, 10959920";"Academic Press Inc.";No;No;3,119;Q1;195;34;226;3540;1146;220;3,40;104,12;33,81;2;United States;Northern America;"Academic Press Inc.";"1985-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology"
73;14704;"Technological Forecasting and Social Change";journal;"00401625";"Elsevier Inc.";No;No;3,118;Q1;241;704;1964;64897;28730;1937;14,11;92,18;36,19;79;United States;Northern America;"Elsevier Inc.";"1970-2026";"Applied Psychology (Q1); Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Psychology"
74;29113;"Contemporary Accounting Research";journal;"08239150, 19113846";"John Wiley and Sons Inc";No;No;3,086;Q1;141;87;267;6526;1118;266;3,34;75,01;31,14;6;Canada;Northern America;"John Wiley and Sons Inc";"1984-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
75;19165;"International Journal of Production Economics";journal;"09255273";"Elsevier B.V.";No;No;3,074;Q1;264;297;902;20634;11488;889;10,84;69,47;28,54;9;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Engineering"
