Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
11;16512;"Review of Educational Research";journal;"00346543, 19351046";"SAGE Publications Inc.";No;No;5,772;Q1;210;25;74;3168;1212;73;11,18;126,72;65,71;6;United States;Northern America;"SAGE Publications Inc.";"1931-2026";"Education (Q1)";"Social Sciences"
12;22899;"Journal of Consumer Research";journal;"00935301, 15375277";"Oxford University Press";No;No;5,428;Q1;248;60;164;4278;1238;162;7,20;71,30;52,24;6;United Kingdom;Western Europe;"Oxford University Press";"1975, 1977-1978, 1984, 1988, 1991-1992, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
13;15557;"American Political Science Review";journal;"15375943, 00030554";"Cambridge University Press";No;No;5,070;Q1;228;115;298;7468;2035;290;5,50;64,94;35,24;1;United Kingdom;Western Europe;"Cambridge University Press";"1906-2026";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
14;21100858657;"The Lancet Planetary Health";journal;"25425196";"Elsevier B.V.";Yes;No;5,057;Q1;106;140;452;4601;5290;231;12,04;32,86;43,88;0;Netherlands;Western Europe;"Elsevier B.V.";"2017-2026";"Health Policy (Q1); Health (social science) (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine; Social Sciences"
15;21100261712;"Analytic Methods in Accident Research";journal;"22136657";"Elsevier B.V.";No;No;5,020;Q1;72;33;88;2448;1237;88;13,79;74,18;29,49;2;United Kingdom;Western Europe;"Elsevier B.V.";"2014-2026";"Safety Research (Q1); Transportation (Q1)";"Social Sciences"
16;144974;"Journal of Service Research";journal;"10946705, 15527379";"SAGE Publications Inc.";No;No;4,948;Q1;165;37;106;2667;1427;93;13,23;72,08;37,96;3;United States;Northern America;"SAGE Publications Inc.";"1998-2026";"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Computer Science; Social Sciences"
17;39139;"International Organization";journal;"15315088, 00208183";"Cambridge University Press";No;No;4,932;Q1;180;28;115;2431;1047;113;7,81;86,82;24,00;0;United Kingdom;Western Europe;"Cambridge University Press";"1947-2026";"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
18;15555;"American Journal of Political Science";journal;"00925853, 15405907";"Wiley-Blackwell Publishing Ltd";No;No;4,629;Q1;229;69;186;3720;1112;186;5,98;53,91;26,40;34;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1982, 1986, 1996-2026";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
19;145558;"Political Analysis";journal;"10471987, 14764989";"Cambridge University Press";No;No;4,612;Q1;96;47;103;1547;604;103;5,11;32,91;23,14;12;United Kingdom;Western Europe;"Cambridge University Press";"1989-1993, 2000, 2002-2026";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
20;21149;"Leadership Quarterly";journal;"10489843";"Elsevier Inc.";No;No;4,375;Q1;214;47;144;6018;1424;136;9,59;128,04;36,17;11;United States;Northern America;"Elsevier Inc.";"1990-2026";"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
21;21101041612;"The Lancet Healthy Longevity";journal;"26667568";"Elsevier Ltd";Yes;No;4,324;Q1;60;142;334;2860;1927;141;5,54;20,14;44,11;0;United Kingdom;Western Europe;"Elsevier Ltd";"2020-2026";"Family Practice (Q1); Geriatrics and Gerontology (Q1); Health (social science) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Social Sciences"
22;14278;"Educational Psychology Review";journal;"1040726X, 1573336X";"Springer New York";No;No;4,321;Q1;172;117;207;11573;2663;196;11,37;98,91;53,22;21;United States;Northern America;"Springer New York";"1989-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
23;24406;"Journal of Urban Economics";journal;"10959068, 00941190";"Academic Press Inc.";No;No;4,314;Q1;148;59;155;2670;1025;151;5,57;45,25;19,26;36;United States;Northern America;"Academic Press Inc.";"1974-2026";"Economics and Econometrics (Q1); Urban Studies (Q1)";"Economics, Econometrics and Finance; Social Sciences"
24;16929;"American Sociological Review";journal;"00031224, 19398271";"American Sociological Association";No;No;4,295;Q1;252;38;123;4361;1031;117;6,77;114,76;32,53;13;United States;Northern America;"American Sociological Association";"1965-2026";"Sociology and Political Science (Q1)";"Social Sciences"
25;15574;"Information Systems Research";journal;"15265536, 10477047";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;4,176;Q1;203;88;218;6744;1791;216;7,01;76,64;26,03;4;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1990-2025";"Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
26;19700190349;"Communication Methods and Measures";journal;"19312466, 19312458";"Routledge";No;No;4,060;Q1;51;19;49;1351;709;49;7,44;71,11;53,33;0;United States;Northern America;"Routledge";"2008, 2010-2026";"Communication (Q1)";"Social Sciences"
27;21101049047;"Transactions of the Association for Computational Linguistics";journal;"2307387X";"MIT Press";Yes;Yes;4,006;Q1;81;99;231;6016;5649;231;17,81;60,77;29,13;3;United States;Northern America;"MIT Press";"2015, 2018-2025";"Artificial Intelligence (Q1); Communication (Q1); Computer Science Applications (Q1); Human-Computer Interaction (Q1); Linguistics and Language (Q1)";"Computer Science; Social Sciences"
28;5800194481;"Educational Researcher";journal;"0013189X, 1935102X";"SAGE Publications Inc.";No;No;3,956;Q1;167;66;204;2982;1900;197;6,44;45,18;48,57;0;United States;Northern America;"SAGE Publications Inc.";"1972-2026";"Education (Q1)";"Social Sciences"
29;11800154593;"Strategic Organization";journal;"1741315X, 14761270";"SAGE Publications Ltd";No;No;3,914;Q1;88;43;101;3409;637;94;6,56;79,28;25,27;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2026";"Business and International Management (Q1); Education (Q1); Industrial Relations (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
30;4700152248;"Educational Research Review";journal;"1747938X";"Elsevier Ltd";No;No;3,874;Q1;128;48;130;5704;1916;129;11,13;118,83;57,58;16;United Kingdom;Western Europe;"Elsevier Ltd";"2006-2026";"Education (Q1)";"Social Sciences"
31;12882;"Contemporary Educational Psychology";journal;"0361476X, 10902384";"Academic Press Inc.";No;No;3,863;Q1;148;84;216;7477;2475;214;4,54;89,01;55,81;4;United States;Northern America;"Academic Press Inc.";"1976-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
32;15074;"European Journal of Information Systems";journal;"0960085X, 14769344";"Taylor and Francis Ltd.";No;No;3,824;Q1;151;57;117;4738;1882;105;12,48;83,12;24,83;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
33;18091;"Sociological Methods and Research";journal;"00491241, 15528294";"SAGE Publications Inc.";No;No;3,788;Q1;106;59;157;3545;1392;154;8,93;60,08;31,62;9;United States;Northern America;"SAGE Publications Inc.";"1972-2026";"Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Social Sciences"
34;29161;"ISPRS Journal of Photogrammetry and Remote Sensing";journal;"09242716";"Elsevier B.V.";No;No;3,760;Q1;221;287;777;21251;10990;772;12,07;74,05;28,51;12;Netherlands;Western Europe;"Elsevier B.V.";"1989-2026";"Atomic and Molecular Physics, and Optics (Q1); Computer Science Applications (Q1); Computers in Earth Sciences (Q1); Engineering (miscellaneous) (Q1); Geography, Planning and Development (Q1)";"Computer Science; Earth and Planetary Sciences; Engineering; Physics and Astronomy; Social Sciences"
35;14834;"Journal of Development Economics";journal;"03043878";"Elsevier B.V.";No;No;3,737;Q1;196;150;370;8487;2153;370;5,26;56,58;37,37;121;Netherlands;Western Europe;"Elsevier B.V.";"1974-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
36;23406;"Business Strategy and the Environment";journal;"10990836, 09644733";"John Wiley and Sons Ltd";No;No;3,666;Q1;199;354;718;33258;11878;712;15,76;93,95;36,31;47;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1992-2026";"Business and International Management (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Environmental Science; Social Sciences"
37;17645;"Computers and Education";journal;"03601315";"Elsevier Ltd";No;No;3,651;Q1;267;163;597;13475;9320;596;11,28;82,67;47,51;15;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Computer Science (miscellaneous) (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
38;15298;"Structural Equation Modeling";journal;"15328007, 10705511";"Psychology Press Ltd";No;No;3,647;Q1;138;71;208;3339;1252;208;5,01;47,03;33,73;1;United Kingdom;Western Europe;"Psychology Press Ltd";"1994-2026";"Decision Sciences (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Modeling and Simulation (Q1); Sociology and Political Science (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
39;30039;"Journal of Personality and Social Psychology";journal;"00223514, 19391315";"American Psychological Association";No;No;3,610;Q1;468;101;441;9907;3072;439;5,85;98,09;46,79;12;United States;Northern America;"American Psychological Association";"1965-2026";"Social Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
40;21101158576;"Harvard Kennedy School Misinformation Review";journal;"27661652";"Harvard Kennedy School";Yes;Yes;3,600;Q1;37;20;106;728;989;92;4,56;36,40;45,00;4;United States;Northern America;"Harvard Kennedy School";"2020-2026";"Social Sciences (miscellaneous) (Q1)";"Social Sciences"
41;27069;"Human Relations";journal;"00187267, 1741282X";"SAGE Publications Ltd";No;No;3,597;Q1;181;69;228;6111;1722;221;6,92;88,57;50,81;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1947-2026";"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
42;21100403241;"Research Synthesis Methods";journal;"17592879, 17592887";"Cambridge University Press";No;No;3,520;Q1;88;69;199;2772;2077;182;10,08;40,17;44,72;8;United Kingdom;Western Europe;"Cambridge University Press";"2010-2026";"Education (Q1)";"Social Sciences"
43;13447;"Comparative Political Studies";journal;"15523829, 00104140";"SAGE Publications Inc.";No;No;3,491;Q1;142;69;221;5178;1264;221;4,84;75,04;29,20;22;United States;Northern America;"SAGE Publications Inc.";"1968-2026";"Sociology and Political Science (Q1)";"Social Sciences"
44;30718;"Annals of Tourism Research";journal;"01607383";"Elsevier Ltd";No;No;3,447;Q1;238;129;529;8173;5289;510;8,05;63,36;40,06;7;United Kingdom;Western Europe;"Elsevier Ltd";"1973-2026";"Business and International Management (Q1); Development (Q1); Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting; Social Sciences"
45;14813;"Journal of Travel Research";journal;"15526763, 00472875";"SAGE Publications Ltd";No;No;3,408;Q1;193;104;319;9437;3619;310;10,74;90,74;40,86;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1969-2026";"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
46;27162;"Journal of Business and Economic Statistics";journal;"07350015, 15372707";"Taylor and Francis Ltd.";No;No;3,385;Q1;127;86;314;3722;912;290;2,65;43,28;25,62;19;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
47;12442;"Progress in Human Geography";journal;"14770288, 03091325";"SAGE Publications Ltd";No;No;3,357;Q1;195;54;245;5941;2197;242;7,46;110,02;45,78;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1977-2026";"Geography, Planning and Development (Q1)";"Social Sciences"
48;16547;"Tourism Management";journal;"02615177, 18793193";"Elsevier Ltd";No;No;3,352;Q1;296;117;496;10604;6574;495;12,29;90,63;40,86;10;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2026";"Development (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
49;22838;"Political Communication";journal;"10584609, 10917675";"Taylor and Francis Ltd.";No;No;3,348;Q1;119;47;126;2389;1153;120;4,80;50,83;45,88;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1980-2026";"Communication (Q1); Sociology and Political Science (Q1)";"Social Sciences"
50;18437;"European Journal of Political Research";journal;"03044130, 14756765";"Wiley-Blackwell Publishing Ltd";No;No;3,334;Q1;133;68;155;4254;1019;154;5,96;62,56;29,10;36;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1973-2025";"Sociology and Political Science (Q1)";"Social Sciences"
51;16232;"British Journal of Political Science";journal;"00071234, 14692112";"Cambridge University Press";Yes;No;3,320;Q1;128;86;300;5202;1433;282;4,61;60,49;26,47;0;United Kingdom;Western Europe;"Cambridge University Press";"1971-2026";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
52;21100922754;"Higher Education for the Future";journal;"23485779, 23476311";"Sage Publications India Pvt. Ltd";No;No;3,313;Q1;15;14;46;400;628;40;17,97;28,57;62,96;0;India;Asiatic Region;"Sage Publications India Pvt. Ltd";"2019-2026";"Education (Q1)";"Social Sciences"
53;24141;"Artificial Intelligence Review";journal;"02692821, 15737462";"Springer Netherlands";No;No;3,260;Q1;169;447;490;54420;9430;489;18,96;121,74;29,00;27;Netherlands;Western Europe;"Springer Netherlands";"1986-2026";"Artificial Intelligence (Q1); Linguistics and Language (Q1)";"Computer Science; Social Sciences"
54;19900191605;"Wiley Interdisciplinary Reviews: Climate Change";journal;"17577799, 17577780";"John Wiley &amp; Sons Inc.";No;No;3,236;Q1;142;49;164;4934;2062;160;11,67;100,69;45,80;29;United States;Northern America;"John Wiley &amp; Sons Inc.";"2010-2026";"Atmospheric Science (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1)";"Earth and Planetary Sciences; Environmental Science; Social Sciences"
55;21101074919;"Computers and Education: Artificial Intelligence";journal;"2666920X";"Elsevier B.V.";Yes;No;3,227;Q1;86;79;106;5426;2186;105;18,67;68,68;31,22;22;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
56;30020;"Journal of Organizational Behavior";journal;"10991379, 08943796";"John Wiley and Sons Ltd";No;No;3,187;Q1;242;78;206;8518;1453;198;6,15;109,21;44,49;11;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1981-1982, 1984-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
57;17167;"Public Administration Review";journal;"00333352, 15406210";"Wiley-Blackwell";No;No;3,148;Q1;196;133;340;8018;2607;281;5,43;60,29;46,04;36;United Kingdom;Western Europe;"Wiley-Blackwell";"1978-1983, 1985, 1988, 1996-2026";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
58;16976;"Annual Review of Sociology";book series;"03600572, 15452115";"Annual Reviews Inc.";No;No;3,110;Q1;230;22;87;3065;1110;54;9,19;139,32;51,16;3;United States;Northern America;"Annual Reviews Inc.";"1975, 1977, 1979-1981, 1985-2025";"Sociology and Political Science (Q1)";"Social Sciences"
59;25725;"World Politics";journal;"00438871, 10863338";"Johns Hopkins University Press";No;No;3,025;Q1;139;4;54;235;255;54;3,89;58,75;50,00;2;United States;Northern America;"Johns Hopkins University Press";"1948-2023";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
60;98982;"Transport Reviews";journal;"01441647, 14645327";"Routledge";No;No;3,016;Q1;126;64;125;5516;1473;107;10,70;86,19;46,15;29;United Kingdom;Western Europe;"Routledge";"1981-2026";"Transportation (Q1)";"Social Sciences"
61;36483;"Global Environmental Change";journal;"09593780, 18729495";"Elsevier Ltd";No;No;2,996;Q1;255;111;435;10235;4552;424;9,06;92,21;43,19;65;United Kingdom;Western Europe;"Elsevier Ltd";"1990-2026";"Ecology (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1)";"Environmental Science; Social Sciences"
62;15823;"Journal of Public Administration Research and Theory";journal;"14779803, 10531858";"Oxford University Press";No;No;2,981;Q1;157;50;130;4110;676;130;5,02;82,20;27,68;13;United Kingdom;Western Europe;"Oxford University Press";"1991-2025";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
63;12006;"Journal of Vocational Behavior";journal;"10959084, 00018791";"Academic Press Inc.";No;No;2,966;Q1;209;62;267;5579;2748;251;5,31;89,98;54,17;9;United States;Northern America;"Academic Press Inc.";"1971-2026";"Applied Psychology (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
64;17649;"Communication Research";journal;"00936502, 15523810";"SAGE Publications Inc.";No;No;2,943;Q1;140;42;145;2774;1248;145;7,53;66,05;57,69;4;United States;Northern America;"SAGE Publications Inc.";"1974-2026";"Communication (Q1); Linguistics and Language (Q1)";"Social Sciences"
65;21203;"Long Range Planning";journal;"00246301, 18731872";"Elsevier Ltd";No;No;2,928;Q1;142;55;175;6323;1539;167;7,26;114,96;36,77;3;United Kingdom;Western Europe;"Elsevier Ltd";"1968-2026";"Finance (Q1); Geography, Planning and Development (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
66;28179;"Journal of Advertising";journal;"15577805, 00913367";"Routledge";No;No;2,911;Q1;151;49;133;3450;1011;114;8,07;70,41;43,65;0;United States;Northern America;"Routledge";"1972-2026";"Business and International Management (Q1); Communication (Q1); Marketing (Q1)";"Business, Management and Accounting; Social Sciences"
67;10300153306;"International Journal of Press/Politics";journal;"19401612, 19401620";"SAGE Publications Inc.";No;No;2,899;Q1;95;47;114;2807;905;111;6,98;59,72;53,28;17;United States;Northern America;"SAGE Publications Inc.";"2003, 2008-2026";"Communication (Q1); Sociology and Political Science (Q1)";"Social Sciences"
68;20909;"Transportation Research Part E: Logistics and Transportation Review";journal;"13665545";"Elsevier Ltd";No;No;2,884;Q1;170;280;796;17394;8623;789;9,07;62,12;29,62;8;United Kingdom;Western Europe;"Elsevier Ltd";"1997-2026";"Business and International Management (Q1); Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering; Social Sciences"
69;20893;"Transportation Research Part C: Emerging Technologies";journal;"0968090X";"Elsevier Ltd";No;No;2,860;Q1;214;344;1080;20050;11078;1072;8,78;58,28;27,29;9;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Computer Science Applications (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Computer Science; Decision Sciences; Engineering; Social Sciences"
70;19700201158;"Studies in Science Education";journal;"19408412, 03057267";"Taylor and Francis Ltd.";No;No;2,838;Q1;65;9;21;1046;225;21;7,67;116,22;57,58;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1974-2026";"Education (Q1)";"Social Sciences"
71;14811;"Journal of Sustainable Tourism";journal;"09669582, 17477646";"Taylor and Francis Ltd.";No;No;2,822;Q1;168;145;366;11751;4470;365;8,88;81,04;40,40;31;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1993-2026";"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting; Social Sciences"
72;13502;"Developmental Review";journal;"02732297, 10902406";"Elsevier Inc.";No;No;2,808;Q1;130;20;74;3639;568;74;6,69;181,95;61,19;1;United States;Northern America;"Elsevier Inc.";"1981-2026";"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
73;20333;"Journal of Politics";journal;"14682508, 00223816";"University of Chicago Press";No;No;2,792;Q1;167;119;453;6293;1569;451;3,15;52,88;30,80;31;United Kingdom;Western Europe;"University of Chicago Press";"1939-2026";"Sociology and Political Science (Q1)";"Social Sciences"
74;21100867411;"Annual Review of Criminology";journal;"25724568";"Annual Reviews Inc.";No;No;2,781;Q1;46;22;47;2720;378;47;7,58;123,64;45,00;6;United States;Northern America;"Annual Reviews Inc.";"2018-2021, 2023-2026";"Law (Q1)";"Social Sciences"
75;13124;"Trauma, Violence, and Abuse";journal;"15248380, 15528324";"SAGE Publications Ltd";No;No;2,778;Q1;131;224;270;17386;2596;269;8,72;77,62;76,65;94;United Kingdom;Western Europe;"SAGE Publications Ltd";"2000-2026";"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
76;12808;"Journal of Educational Psychology";journal;"19392176, 00220663";"American Psychological Association";No;No;2,774;Q1;274;59;328;5873;2183;327;5,79;99,54;57,75;8;United States;Northern America;"American Psychological Association";"1910-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
77;21100854649;"IEEE Transactions on Transportation Electrification";journal;"23327782";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,772;Q1;114;410;763;15805;6850;760;8,60;38,55;24,12;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2015-2026";"Automotive Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1); Transportation (Q1)";"Energy; Engineering; Social Sciences"
78;15391;"Journal of Black Psychology";journal;"15524558, 00957984";"SAGE Publications Inc.";No;No;2,765;Q1;76;31;76;2192;554;73;2,60;70,71;75,00;1;United States;Northern America;"SAGE Publications Inc.";"1978-2026";"Anthropology (Q1); Applied Psychology (Q1)";"Psychology; Social Sciences"
79;12841;"Clinical Child and Family Psychology Review";journal;"15732827, 10964037";"Kluwer Academic Publishers";No;No;2,761;Q1;131;51;104;5425;795;103;5,75;106,37;68,33;17;United States;Northern America;"Kluwer Academic Publishers";"1998-2026";"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
