Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
21;36483;"Global Environmental Change";journal;"09593780, 18729495";"Elsevier Ltd";No;No;4,304;Q1;255;117;348;9608;4060;344;12,00;82,12;39,03;87;United Kingdom;Western Europe;"Elsevier Ltd";"1990-2026";"Ecology (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1)";"Environmental Science; Social Sciences"
22;19684;"Criminology";journal;"17459125, 00111384";"Wiley-Blackwell";No;No;4,297;Q1;174;27;82;2618;499;81;5,05;96,96;53,97;19;United States;Northern America;"Wiley-Blackwell";"1963-2026";"Law (Q1); Pathology and Forensic Medicine (Q1)";"Medicine; Social Sciences"
23;20333;"Journal of Politics";journal;"14682508, 00223816";"University of Chicago Press";No;No;4,286;Q1;167;140;328;6456;1047;328;2,97;46,11;25,29;57;United Kingdom;Western Europe;"University of Chicago Press";"1939-2026";"Sociology and Political Science (Q1)";"Social Sciences"
24;16965;"Internet and Higher Education";journal;"18735525, 10967516";"Elsevier Ltd";No;No;4,247;Q1;131;21;90;1195;1048;90;9,48;56,90;47,62;4;United Kingdom;Western Europe;"Elsevier Ltd";"1998-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
25;21100858657;"The Lancet Planetary Health";journal;"25425196";"Elsevier B.V.";Yes;No;4,205;Q1;106;130;224;1768;1019;61;4,55;13,60;36,61;0;Netherlands;Western Europe;"Elsevier B.V.";"2017-2026";"Health Policy (Q1); Health (social science) (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine; Social Sciences"
26;15646;"Annual Review of Political Science";book series;"10942939, 15451577";"Annual Reviews Inc.";No;No;4,185;Q1;150;28;86;2770;545;86;5,40;98,93;28,57;24;United States;Northern America;"Annual Reviews Inc.";"1998-2025";"Sociology and Political Science (Q1)";"Social Sciences"
27;19400158483;"Social Issues and Policy Review";journal;"17512409, 17512395";"Wiley-Blackwell Publishing Ltd";No;No;4,061;Q1;58;9;26;967;278;23;10,28;107,44;46,15;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2008-2025";"Applied Psychology (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
28;100147338;"Modern Language Journal";journal;"15404781, 00267902";"Wiley-Blackwell";No;No;3,966;Q1;131;61;157;3761;853;133;4,30;61,66;49,38;3;United States;Northern America;"Wiley-Blackwell";"1916-1996, 1998-2002, 2004-2026";"Linguistics and Language (Q1)";"Social Sciences"
29;13358;"Sociology of Education";journal;"00380407, 19398573";"SAGE Publications Inc.";No;No;3,926;Q1;123;18;58;1433;300;51;4,66;79,61;48,89;7;United States;Northern America;"SAGE Publications Inc.";"1980, 1983, 1992, 1996-2026";"Education (Q1); Sociology and Political Science (Q1)";"Social Sciences"
30;16976;"Annual Review of Sociology";book series;"03600572, 15452115";"Annual Reviews Inc.";No;No;3,912;Q1;230;30;73;4229;620;73;8,32;140,97;42,62;15;United States;Northern America;"Annual Reviews Inc.";"1975, 1977, 1979-1981, 1985-2025";"Sociology and Political Science (Q1)";"Social Sciences"
31;16926;"American Journal of Sociology";journal;"00029602, 15375390";"University of Chicago Press";No;No;3,856;Q1;225;30;118;3348;633;108;3,73;111,60;32,26;13;United States;Northern America;"University of Chicago Press";"1946-1950, 1964-2025";"Sociology and Political Science (Q1)";"Social Sciences"
32;18034;"World Bank Research Observer";journal;"15646971, 02573032";"Oxford University Press";No;No;3,834;Q1;87;14;26;1273;128;26;4,25;90,93;34,62;14;United Kingdom;Western Europe;"Oxford University Press";"1986-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
33;15298;"Structural Equation Modeling";journal;"15328007, 10705511";"Psychology Press Ltd";No;No;3,822;Q1;138;66;190;2805;737;189;3,58;42,50;36,49;5;United Kingdom;Western Europe;"Psychology Press Ltd";"1994-2026";"Decision Sciences (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Modeling and Simulation (Q1); Sociology and Political Science (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
34;16232;"British Journal of Political Science";journal;"00071234, 14692112";"Cambridge University Press";Yes;No;3,820;Q1;128;71;118;4455;470;111;3,51;62,75;20,38;0;United Kingdom;Western Europe;"Cambridge University Press";"1971-2026";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
35;14278;"Educational Psychology Review";journal;"1040726X, 1573336X";"Springer New York";No;No;3,805;-;172;43;126;3875;1003;117;6,58;90,12;52,43;15;United States;Northern America;"Springer New York";"1989-2026";"Developmental and Educational Psychology (Q1)";"Psychology"
36;28092;"Economic Geography";journal;"00130095, 19448287";"Routledge";No;No;3,790;Q1;106;22;64;1565;432;59;6,35;71,14;22,22;12;United Kingdom;Western Europe;"Routledge";"1972, 1974, 1978-1985, 1987-2026";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)";"Economics, Econometrics and Finance; Social Sciences"
37;5800194481;"Educational Researcher";journal;"0013189X, 1935102X";"SAGE Publications Inc.";No;No;3,678;Q1;167;57;143;2443;821;134;4,27;42,86;47,41;0;United States;Northern America;"SAGE Publications Inc.";"1972-2026";"Education (Q1)";"Social Sciences"
38;30020;"Journal of Organizational Behavior";journal;"10991379, 08943796";"John Wiley and Sons Ltd";No;No;3,606;Q1;242;69;236;6207;1494;229;5,74;89,96;44,00;19;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1981-1982, 1984-2026";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
39;21100783502;"Proceedings of the Annual International Conference on Mobile Computing and Networking, MOBICOM";conference and proceedings;"-";"";No;No;3,592;-;3;0;5;0;68;3;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Science Applications; Computer Science (miscellaneous); Education";"Computer Science; Social Sciences"
40;14834;"Journal of Development Economics";journal;"03043878";"Elsevier B.V.";No;No;3,585;Q1;196;89;274;4631;1028;272;3,03;52,03;31,53;82;Netherlands;Western Europe;"Elsevier B.V.";"1974-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
41;22832;"Political Behavior";journal;"01909320, 15736687";"Springer New York";No;No;3,581;Q1;103;48;124;2867;400;124;2,81;59,73;24,00;22;United States;Northern America;"Springer New York";"1979-2026";"Sociology and Political Science (Q1)";"Social Sciences"
42;19900191605;"Wiley Interdisciplinary Reviews: Climate Change";journal;"17577799, 17577780";"John Wiley &amp; Sons Inc.";No;No;3,527;Q1;142;53;158;6056;1371;157;7,33;114,26;42,92;42;United States;Northern America;"John Wiley &amp; Sons Inc.";"2010-2026";"Atmospheric Science (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1)";"Earth and Planetary Sciences; Environmental Science; Social Sciences"
43;13447;"Comparative Political Studies";journal;"15523829, 00104140";"SAGE Publications Inc.";No;No;3,500;Q1;142;68;184;4813;774;184;3,70;70,78;43,18;43;United States;Northern America;"SAGE Publications Inc.";"1968-2026";"Sociology and Political Science (Q1)";"Social Sciences"
44;21100873499;"Nature Sustainability";journal;"23989629";"Nature Publishing Group";Yes;No;3,488;Q1;174;221;185;7675;1166;114;6,30;34,73;32,29;127;United Kingdom;Western Europe;"Nature Publishing Group";"2018-2026";"Ecology (Q1); Food Science (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1); Renewable Energy, Sustainability and the Environment (Q1); Urban Studies (Q1)";"Agricultural and Biological Sciences; Energy; Environmental Science; Social Sciences"
45;14122;"Economic Development and Cultural Change";journal;"00130079, 15392988";"University of Chicago Press";No;No;3,483;Q1;92;33;74;1528;165;74;1,68;46,30;32,95;23;United States;Northern America;"University of Chicago Press";"1978-1979, 1982-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
46;22838;"Political Communication";journal;"10584609, 10917675";"Taylor and Francis Ltd.";No;No;3,434;Q1;119;45;124;1906;555;86;4,01;42,36;28,17;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1980-2026";"Communication (Q1); Sociology and Political Science (Q1)";"Social Sciences"
47;21100403241;"Research Synthesis Methods";journal;"17592879, 17592887";"Cambridge University Press";No;No;3,413;Q1;88;45;128;1946;713;113;5,22;43,24;43,07;16;United Kingdom;Western Europe;"Cambridge University Press";"2010-2026";"Education (Q1)";"Social Sciences"
48;28179;"Journal of Advertising";journal;"15577805, 00913367";"Routledge";No;No;3,373;Q1;151;43;121;2739;793;116;7,67;63,70;41,67;9;United States;Northern America;"Routledge";"1972-2026";"Business and International Management (Q1); Communication (Q1); Marketing (Q1)";"Business, Management and Accounting; Social Sciences"
49;144974;"Journal of Service Research";journal;"10946705, 15527379";"SAGE Publications Inc.";No;No;3,370;Q1;165;28;86;2110;647;83;7,81;75,36;46,24;2;United States;Northern America;"SAGE Publications Inc.";"1998-2026";"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Computer Science; Social Sciences"
50;20893;"Transportation Research Part C: Emerging Technologies";journal;"0968090X";"Elsevier Ltd";No;No;3,342;Q1;214;277;791;14517;7040;776;8,17;52,41;22,39;57;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Computer Science Applications (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Computer Science; Decision Sciences; Engineering; Social Sciences"
51;18437;"European Journal of Political Research";journal;"03044130, 14756765";"Wiley-Blackwell Publishing Ltd";No;No;3,327;Q1;133;57;142;3618;669;141;3,74;63,47;24,22;27;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1973-2025";"Sociology and Political Science (Q1)";"Social Sciences"
52;15823;"Journal of Public Administration Research and Theory";journal;"14779803, 10531858";"Oxford University Press";No;No;3,321;Q1;157;41;121;2901;573;121;4,04;70,76;25,29;20;United Kingdom;Western Europe;"Oxford University Press";"1991-2025";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
53;17148;"Tobacco Control";journal;"09644563, 14683318";"BMJ Publishing Group";No;No;3,318;Q1;151;184;511;7161;2583;447;4,79;38,92;53,86;126;United Kingdom;Western Europe;"BMJ Publishing Group";"1993, 1995-2026";"Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine; Social Sciences"
54;12481;"Journal of Engineering Education";journal;"10694730, 21689830";"Wiley-Blackwell";No;No;3,288;Q1;139;36;90;2016;549;67;5,34;56,00;60,26;3;United States;Northern America;"Wiley-Blackwell";"1969-1978, 1993-1995, 1997-2026";"Education (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Social Sciences"
55;12808;"Journal of Educational Psychology";journal;"19392176, 00220663";"American Psychological Association";No;No;3,272;Q1;274;88;209;7271;1313;207;5,76;82,63;54,22;33;United States;Northern America;"American Psychological Association";"1910-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
56;15613;"Journal of Communication";journal;"00219916, 14602466";"Wiley-Blackwell";No;No;3,259;Q1;180;30;165;1809;866;158;5,00;60,30;45,95;6;United States;Northern America;"Wiley-Blackwell";"1951-2025";"Communication (Q1); Linguistics and Language (Q1)";"Social Sciences"
57;21100933954;"Big Data and Society";journal;"20539517";"SAGE Publications Ltd";Yes;No;3,249;Q1;89;47;149;2489;1169;123;6,03;52,96;40,26;24;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2026";"Communication (Q1); Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1)";"Computer Science; Decision Sciences; Social Sciences"
58;3900148216;"Studies in Second Language Acquisition";journal;"02722631, 14701545";"Cambridge University Press";No;No;3,238;Q1;128;55;91;2849;435;91;4,07;51,80;60,53;0;United Kingdom;Western Europe;"Cambridge University Press";"1978-2026";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
59;15574;"Information Systems Research";journal;"15265536, 10477047";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;3,235;Q1;203;75;157;5269;945;147;5,03;70,25;26,70;14;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1990-2025";"Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
60;29432;"American Educational Research Journal";journal;"00028312, 19351011";"SAGE Publications Ltd";No;No;3,223;Q1;159;70;160;5624;854;145;5,26;80,34;63,02;37;United States;Northern America;"SAGE Publications Ltd";"1967, 1973-1975, 1978, 1980, 1982, 1984-1988, 1991, 1996-2026";"Education (Q1)";"Social Sciences"
61;4700152248;"Educational Research Review";journal;"1747938X";"Elsevier Ltd";No;No;3,216;Q1;128;38;74;3959;815;70;11,27;104,18;45,54;26;United Kingdom;Western Europe;"Elsevier Ltd";"2006-2026";"Education (Q1)";"Social Sciences"
62;21100199107;"Education Finance and Policy";journal;"15573079, 15573060";"MIT Press";No;No;3,214;Q1;41;27;57;1004;182;56;3,03;37,19;30,43;20;United States;Northern America;"MIT Press";"2011-2025";"Education (Q1)";"Social Sciences"
63;19726;"Educational Evaluation and Policy Analysis";journal;"01623737, 19351062";"SAGE Publications Inc.";No;No;3,210;Q1;102;23;80;1162;347;79;4,00;50,52;58,93;19;United States;Northern America;"SAGE Publications Inc.";"1979-1983, 1990, 1996-2026";"Education (Q1)";"Social Sciences"
64;98982;"Transport Reviews";journal;"01441647, 14645327";"Routledge";No;No;3,196;Q1;126;42;124;2678;1055;105;7,36;63,76;37,62;28;United Kingdom;Western Europe;"Routledge";"1981-2026";"Transportation (Q1)";"Social Sciences"
65;26362;"Journal of Peace Research";journal;"00223433, 14603578";"SAGE Publications Ltd";No;No;3,190;Q1;136;59;166;3613;594;164;3,08;61,24;43,61;37;United Kingdom;Western Europe;"SAGE Publications Ltd";"1964-2025";"Political Science and International Relations (Q1); Safety Research (Q1); Sociology and Political Science (Q1)";"Social Sciences"
66;29214;"Transactions of the Institute of British Geographers";journal;"00202754, 14755661";"Wiley-Blackwell Publishing Ltd";No;No;3,171;Q1;141;63;146;4193;806;143;5,13;66,56;44,12;16;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1976-2026";"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)";"Earth and Planetary Sciences; Social Sciences"
67;18651;"Applied Linguistics";journal;"01426001, 1477450X";"Oxford University Press";No;No;3,148;Q1;138;44;127;2293;704;127;6,06;52,11;57,14;3;United Kingdom;Western Europe;"Oxford University Press";"1980-2025";"Communication (Q1); Linguistics and Language (Q1)";"Social Sciences"
68;13354;"Journal of Teacher Education";journal;"00224871, 15527816";"SAGE Publications Inc.";No;No;3,142;Q1;126;44;103;2588;487;88;4,04;58,82;64,71;20;United States;Northern America;"SAGE Publications Inc.";"1950-2026";"Education (Q1)";"Social Sciences"
69;29161;"ISPRS Journal of Photogrammetry and Remote Sensing";journal;"09242716";"Elsevier B.V.";No;No;3,122;Q1;221;219;627;13412;6254;615;8,99;61,24;27,05;22;Netherlands;Western Europe;"Elsevier B.V.";"1989-2026";"Atomic and Molecular Physics, and Optics (Q1); Computer Science Applications (Q1); Computers in Earth Sciences (Q1); Engineering (miscellaneous) (Q1); Geography, Planning and Development (Q1)";"Computer Science; Earth and Planetary Sciences; Engineering; Physics and Astronomy; Social Sciences"
70;21100451321;"Scientific Data";journal;"20524463";"Nature Research";Yes;No;3,099;Q1;165;368;606;14485;4780;585;5,74;39,36;34,64;94;United Kingdom;Western Europe;"Nature Research";"2014-2026";"Computer Science Applications (Q1); Education (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
71;22478;"Journal of Memory and Language";journal;"10960821, 0749596X";"Academic Press Inc.";Yes;No;3,093;Q1;185;62;221;4248;978;219;4,20;68,52;44,15;4;United States;Northern America;"Academic Press Inc.";"1985-2026";"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)";"Computer Science; Psychology; Social Sciences"
72;13502;"Developmental Review";journal;"02732297, 10902406";"Elsevier Inc.";No;No;3,083;Q1;130;16;60;2299;402;59;4,50;143,69;73,47;3;United States;Northern America;"Elsevier Inc.";"1981-2026";"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
73;19700190349;"Communication Methods and Measures";journal;"19312466, 19312458";"Routledge";No;No;3,082;Q1;51;18;54;1219;303;52;6,19;67,72;34,00;3;United States;Northern America;"Routledge";"2008, 2010-2026";"Communication (Q1)";"Social Sciences"
74;11600153640;"Quarterly Journal of Political Science";journal;"15540634, 15540626";"Now Publishers Inc";No;No;3,079;Q1;51;16;47;711;98;47;1,58;44,44;25,81;9;United States;Northern America;"Now Publishers Inc";"2006-2025";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
75;16547;"Tourism Management";journal;"02615177, 18793193";"Elsevier Ltd";No;No;3,068;Q1;296;233;650;17433;6443;648;8,87;74,82;38,19;51;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2026";"Development (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
76;17645;"Computers and Education";journal;"03601315";"Elsevier Ltd";No;No;3,047;Q1;267;196;523;13703;5254;521;8,62;69,91;43,61;62;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Computer Science (miscellaneous) (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
77;27162;"Journal of Business and Economic Statistics";journal;"07350015, 15372707";"Taylor and Francis Ltd.";No;No;3,040;Q1;127;60;155;2178;382;140;1,86;36,30;23,88;30;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
78;27663;"Journal of Conflict Resolution";journal;"15528766, 00220027";"SAGE Publications Inc.";No;No;3,031;Q1;138;92;218;5658;745;217;3,21;61,50;28,24;50;United States;Northern America;"SAGE Publications Inc.";"1957-2026";"Business, Management and Accounting (miscellaneous) (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
79;14813;"Journal of Travel Research";journal;"15526763, 00472875";"SAGE Publications Ltd";No;No;3,014;Q1;193;91;226;7165;1900;226;7,92;78,74;37,00;20;United Kingdom;Western Europe;"SAGE Publications Ltd";"1969-2026";"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
80;23621;"Journal of Research in Science Teaching";journal;"10982736, 00224308";"John Wiley &amp; Sons Inc.";No;No;3,012;Q1;174;65;177;4720;897;170;4,78;72,62;60,09;18;United States;Northern America;"John Wiley &amp; Sons Inc.";"1963-1967, 1969-2026";"Education (Q1)";"Social Sciences"
81;15670;"Journal of Peasant Studies";journal;"03066150, 17439361";"Routledge";No;No;3,004;Q1;120;65;176;5016;959;168;5,50;77,17;34,95;30;United Kingdom;Western Europe;"Routledge";"1973-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)";"Arts and Humanities; Social Sciences"
82;11800154593;"Strategic Organization";journal;"1741315X, 14761270";"SAGE Publications Ltd";No;No;2,987;Q1;88;21;76;1677;380;71;4,04;79,86;33,93;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2026";"Business and International Management (Q1); Education (Q1); Industrial Relations (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
