Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1807;5600153350;"International Review of Victimology";journal;"20479433, 02697580";"SAGE Publications Ltd";No;No;0,656;Q1;39;44;70;3070;186;70;2,89;69,77;68,13;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1990-2010, 2012-2026";"Law (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1808;21100970323;"Sustainable and Resilient Infrastructure";journal;"23789689, 23789697";"Taylor and Francis Ltd.";No;No;0,656;Q2;34;63;154;4172;585;148;3,91;66,22;26,19;1;United States;Northern America;"Taylor and Francis Ltd.";"2016-2026";"Building and Construction (Q2); Civil and Structural Engineering (Q2); Geography, Planning and Development (Q2); Safety, Risk, Reliability and Quality (Q2)";"Engineering; Social Sciences"
1809;24734;"American Journal of Evaluation";journal;"10982140, 15570878";"SAGE Publications Inc.";No;No;0,655;Q1;74;39;120;1752;178;102;1,47;44,92;66,29;0;United States;Northern America;"SAGE Publications Inc.";"1981-2026";"Sociology and Political Science (Q1); Business and International Management (Q2); Education (Q2); Health (social science) (Q2); Social Psychology (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Psychology; Social Sciences"
1810;100147035;"Criminal Justice Review";journal;"15563839, 07340168";"SAGE Publications Inc.";No;No;0,655;Q1;49;38;79;2654;194;78;2,72;69,84;52,27;1;United States;Northern America;"SAGE Publications Inc.";"1976-2026";"Law (Q1)";"Social Sciences"
1811;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,654;Q1;41;36;81;1674;319;77;4,82;46,50;42,39;0;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Library and Information Sciences (Q1); Computer Science (miscellaneous) (Q2); Education (Q2)";"Computer Science; Social Sciences"
1812;21100873594;"International Journal of Sport Communication";journal;"19363907, 19363915";"Human Kinetics Publishers Inc.";No;No;0,654;Q1;22;45;127;3062;405;122;2,91;68,04;31,43;0;United Kingdom;Western Europe;"Human Kinetics Publishers Inc.";"2008, 2018-2026";"Communication (Q1); Business and International Management (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Business, Management and Accounting; Social Sciences"
1813;21101052765;"Journal of Criminology";journal;"26338076, 26338084";"SAGE Publications Ltd";No;No;0,654;Q1;52;47;87;2821;263;84;3,07;60,02;55,81;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2021-2026";"Law (Q1)";"Social Sciences"
1814;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,654;Q1;65;444;751;31971;3554;746;4,87;72,01;37,78;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Engineering (miscellaneous) (Q1); Library and Information Sciences (Q1); Social Sciences (miscellaneous) (Q1); Artificial Intelligence (Q2); Computer Science (miscellaneous) (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Human-Computer Interaction (Q2); Information Systems (Q2); Information Systems and Management (Q2); Management Information Systems (Q2); Management Science and Operations Research (Q2); Software (Q2); Strategy and Management (Q2); Theoretical Computer Science (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering; Mathematics; Social Sciences"
1815;21100199539;"Politica Criminal";journal;"07183399";"Centro Estudios Derecho Penal";Yes;Yes;0,654;Q1;13;43;103;2617;58;103;0,55;60,86;39,13;0;Chile;Latin America;"Centro Estudios Derecho Penal";"2009-2025";"Law (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1816;21100925825;"Investigations in Mathematics Learning";journal;"19477503, 24727466";"Routledge";No;No;0,654;Q2;17;32;61;1928;112;59;1,68;60,25;62,67;0;United States;Northern America;"Routledge";"2008-2026";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
1817;5800207405;"Journal of Early Childhood Research";journal;"1476718X, 17412927";"SAGE Publications Ltd";No;No;0,654;Q2;42;47;119;2287;340;119;2,64;48,66;76,19;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2026";"Developmental and Educational Psychology (Q2); Education (Q2); Health (social science) (Q2)";"Psychology; Social Sciences"
1818;14850;"Journal of International Development";journal;"10991328, 09541748";"John Wiley and Sons Ltd";No;No;0,654;Q2;86;95;342;6938;888;336;2,46;73,03;36,41;5;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1989-2026";"Development (Q2); Geography, Planning and Development (Q2)";"Social Sciences"
1819;16562;"Armed Forces and Society";journal;"15560848, 0095327X";"SAGE Publications Inc.";No;No;0,653;Q1;54;114;162;7049;366;145;2,37;61,83;41,03;0;United States;Northern America;"SAGE Publications Inc.";"1974-2026";"Safety Research (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1820;19700188322;"Journal of Human Rights";journal;"14754843, 14754835";"Carfax Publishers";No;No;0,653;Q1;32;38;117;2706;248;116;1,96;71,21;64,62;2;United Kingdom;Western Europe;"Carfax Publishers";"2010-2026";"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1821;29238;"International Research in Geographical and Environmental Education";journal;"17477611, 10382046";"Taylor and Francis Ltd.";No;No;0,653;Q2;42;57;83;2964;295;71;3,67;52,00;51,20;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2)";"Environmental Science; Social Sciences"
1822;13176;"Tijdschrift Voor Economische en Sociale Geografie";journal;"0040747X, 14679663";"Wiley-Blackwell Publishing Ltd";No;No;0,653;Q2;77;64;129;3793;317;110;2,41;59,27;35,42;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1967-2026";"Economics and Econometrics (Q2); Geography, Planning and Development (Q2)";"Economics, Econometrics and Finance; Social Sciences"
1823;21100886395;"Journal of International Dispute Settlement";journal;"20403585, 20403593";"Oxford University Press";No;No;0,651;Q1;30;62;88;8534;105;81;1,31;137,65;40,54;2;United Kingdom;Western Europe;"Oxford University Press";"2010-2026";"Law (Q1); Political Science and International Relations (Q1)";"Social Sciences"
1824;14103;"Development Policy Review";journal;"09506764, 14677679";"Wiley-Blackwell Publishing Ltd";No;No;0,651;Q2;80;63;229;3741;638;226;2,39;59,38;42,34;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1966, 1968-1970, 1972-2026";"Development (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2)";"Environmental Science; Social Sciences"
1825;29156;"Boston University Law Review";journal;"00068047";"Boston University Law Review";No;No;0,650;Q1;44;44;162;7138;257;151;1,10;162,23;67,74;0;United States;Northern America;"Boston University Law Review";"1973-1977, 1987, 1989-1990, 1992, 1994, 1996-2025";"Law (Q1)";"Social Sciences"
1826;21100869492;"Chinese Journal of Sociology";journal;"2057150X, 20571518";"SAGE Publications Ltd";No;No;0,650;Q1;19;25;69;1664;160;68;2,07;66,56;32,43;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2026";"Social Sciences (miscellaneous) (Q1)";"Social Sciences"
1827;23723;"Journal of Women and Aging";journal;"15407322, 08952841";"Routledge";No;No;0,650;Q1;45;30;138;1619;302;133;2,24;53,97;75,61;0;United States;Northern America;"Routledge";"1989-2026";"Gender Studies (Q1); Geriatrics and Gerontology (Q3)";"Medicine; Social Sciences"
1828;20000195092;"Tel Aviv";journal;"03344355, 20404786";"Maney Publishing";No;No;0,650;Q1;39;10;39;714;49;38;1,31;71,40;46,15;0;United Kingdom;Western Europe;"Maney Publishing";"1974-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); Cultural Studies (Q1); History (Q1)";"Arts and Humanities; Social Sciences"
1829;19700187624;"Open Learning";journal;"02680513, 14699958";"Routledge";No;No;0,650;Q2;48;39;96;1708;266;81;2,55;43,79;58,70;1;United Kingdom;Western Europe;"Routledge";"1970, 1986-2026";"Education (Q2); E-learning (Q2)";"Social Sciences"
1830;1100147103;"Analyses of Social Issues and Public Policy";journal;"15297489, 15302415";"John Wiley and Sons Inc";No;No;0,649;Q1;43;68;136;5020;321;135;1,57;73,82;59,74;1;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2005-2026";"Social Sciences (miscellaneous) (Q1); Management, Monitoring, Policy and Law (Q2)";"Environmental Science; Social Sciences"
1831;21101041840;"Glossa";journal;"23971835";"Open Library of Humanities";Yes;Yes;0,649;Q1;32;90;299;6379;313;299;0,92;70,88;50,83;0;United Kingdom;Western Europe;"Open Library of Humanities";"2016-2025";"Linguistics and Language (Q1)";"Social Sciences"
1832;21100901582;"Online Social Networks and Media";journal;"24686964";"Elsevier B.V.";No;No;0,649;Q1;35;36;71;2300;333;70;4,58;63,89;24,41;0;Netherlands;Western Europe;"Elsevier B.V.";"2017-2026";"Communication (Q1); Computer Networks and Communications (Q2); Information Systems (Q2)";"Computer Science; Social Sciences"
1833;26863;"Middle East Policy";journal;"14754967, 10611924";"Wiley-Blackwell Publishing Ltd";No;No;0,648;Q1;38;47;119;2788;196;116;1,97;59,32;17,39;7;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1992-2026";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1834;25013;"European Journal of Dental Education";journal;"16000579, 13965883";"Wiley-Blackwell Publishing Ltd";No;No;0,648;Q2;61;178;341;6538;1001;327;2,90;36,73;53,96;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2026";"Dentistry (miscellaneous) (Q1); Education (Q2)";"Dentistry; Social Sciences"
1835;5700161731;"Journal of Education for Students Placed at Risk";journal;"10824669, 15327671";"Routledge";No;No;0,648;Q2;29;31;53;2181;109;52;1,58;70,35;61,73;0;United Kingdom;Western Europe;"Routledge";"2001, 2010-2026";"Education (Q2)";"Social Sciences"
1836;21101023020;"German Law Journal";journal;"20718322, 25118048";"Cambridge University Press";Yes;No;0,647;Q1;46;59;241;9235;485;235;1,97;156,53;36,36;1;United Kingdom;Western Europe;"Cambridge University Press";"2000-2026";"Law (Q1)";"Social Sciences"
1837;27635;"Javnost";journal;"18548377, 13183222";"Taylor and Francis Ltd.";No;No;0,647;Q1;44;41;87;2067;205;87;2,28;50,41;51,92;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Communication (Q1)";"Social Sciences"
1838;23836;"Linguistics";journal;"00243949, 1613396X";"De Gruyter Mouton";Yes;Yes;0,647;Q1;63;50;141;3188;198;141;1,44;63,76;56,31;0;Germany;Western Europe;"De Gruyter Mouton";"1963-2026";"Linguistics and Language (Q1)";"Social Sciences"
1839;14742;"International Journal of Circumpolar Health";journal;"12399736, 22423982";"Taylor and Francis Ltd.";Yes;No;0,647;Q2;57;74;242;3448;478;235;1,86;46,59;68,21;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2026";"Epidemiology (Q2); Health (social science) (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)";"Medicine; Social Sciences"
1840;21101043232;"Journal of Psychedelic Studies";journal;"25599283";"Akademiai Kiado";Yes;Yes;0,646;Q1;19;41;80;2452;267;79;3,26;59,80;35,86;0;Hungary;Eastern Europe;"Akademiai Kiado";"2019-2026";"Anthropology (Q1); Clinical Psychology (Q2); Health (social science) (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2); Social Psychology (Q2); Biological Psychiatry (Q3)";"Medicine; Neuroscience; Psychology; Social Sciences"
1841;21100855405;"Povolzhskaya Arkheologiya";journal;"25002856, 23064099";"Academy of Sciences of Tatarstan, A.Kh. Khalikov Archaeology Institute";Yes;Yes;0,646;Q1;9;63;207;1718;69;207;0,31;27,27;22,45;0;Russian Federation;Eastern Europe;"Academy of Sciences of Tatarstan, A.Kh. Khalikov Archaeology Institute";"2017-2025";"Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
1842;18102;"Sociological Perspectives";journal;"07311214, 15338673";"SAGE Publications Inc.";No;No;0,646;Q1;79;23;126;1691;255;124;1,57;73,52;50,00;0;United States;Northern America;"SAGE Publications Inc.";"1958-2026";"Sociology and Political Science (Q1)";"Social Sciences"
1843;21100448939;"Journal of Applied Research in Higher Education";journal;"17581184, 20507003";"Emerald Group Publishing Ltd.";No;No;0,646;Q2;38;270;364;14133;1366;364;3,57;52,34;48,19;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2009-2026";"Education (Q2)";"Social Sciences"
1844;5700155526;"Research in Education";journal;"20504608, 00345237";"SAGE Publications Inc.";No;No;0,646;Q2;25;40;60;2006;190;57;3,44;50,15;55,13;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"2007-2026";"Education (Q2)";"Social Sciences"
1845;21100331602;"Annals of Leisure Research";journal;"11745398, 21596816";"Routledge";No;No;0,645;Q1;41;55;120;3713;376;105;3,13;67,51;54,55;2;United States;Northern America;"Routledge";"2008-2026";"Cultural Studies (Q1); Geography, Planning and Development (Q2); Social Psychology (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Business, Management and Accounting; Psychology; Social Sciences"
1846;7100153131;"International Journal of Sexual Health";journal;"1931762X, 19317611";"Routledge";No;No;0,645;Q1;54;91;143;5538;376;143;2,64;60,86;58,61;0;United States;Northern America;"Routledge";"2007-2026";"Gender Studies (Q1); Dermatology (Q2); Public Health, Environmental and Occupational Health (Q2); Reproductive Medicine (Q2); Social Psychology (Q2)";"Medicine; Psychology; Social Sciences"
1847;34002;"International Regional Science Review";journal;"01600176, 15526925";"SAGE Publications Inc.";No;No;0,645;Q1;67;26;71;1868;212;70;3,15;71,85;41,46;0;United States;Northern America;"SAGE Publications Inc.";"1975-1984, 1986-2026";"Social Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q2)";"Environmental Science; Social Sciences"
1848;12100;"British Journal of Educational Studies";journal;"00071005, 14678527";"Taylor and Francis Ltd.";No;No;0,645;Q2;68;43;110;2240;323;104;3,11;52,09;50,00;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1952-2026";"Education (Q2)";"Social Sciences"
1849;16824;"Central Asian Survey";journal;"02634937, 14653354";"Routledge";No;No;0,644;Q1;45;70;113;3996;294;100;2,75;57,09;41,05;0;United Kingdom;Western Europe;"Routledge";"1982-2026";"History (Q1); Sociology and Political Science (Q1); Development (Q2); Earth-Surface Processes (Q2); Geography, Planning and Development (Q2)";"Arts and Humanities; Earth and Planetary Sciences; Social Sciences"
1850;21100829207;"European Company and Financial Law Review";journal;"16132556, 16132548";"Walter de Gruyter GmbH";No;No;0,644;Q1;13;30;97;3111;179;95;1,08;103,70;26,92;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2016-2025";"Economics, Econometrics and Finance (miscellaneous) (Q1); Law (Q1)";"Economics, Econometrics and Finance; Social Sciences"
1851;21101108743;"Global Public Policy and Governance";journal;"27306305, 27306291";"";No;No;0,644;Q1;14;30;72;1526;228;62;1,98;50,87;27,45;0;China;Asiatic Region;"";"2021-2026";"Political Science and International Relations (Q1); Development (Q2); Management, Monitoring, Policy and Law (Q2); Public Administration (Q2)";"Environmental Science; Social Sciences"
1852;21101075725;"Linguistic Landscape";journal;"22149961, 22149953";"John Benjamins Publishing Company";No;No;0,644;Q1;14;21;50;1133;115;48;2,34;53,95;60,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2026";"Linguistics and Language (Q1)";"Social Sciences"
1853;1200147101;"Sport in Society";journal;"17430445, 17430437";"Routledge";No;No;0,644;Q1;60;172;365;10688;1019;351;2,61;62,14;40,45;0;United Kingdom;Western Europe;"Routledge";"2005-2026";"Cultural Studies (Q1); Sports Science (Q3)";"Health Professions; Social Sciences"
1854;12575;"Food and Nutrition Bulletin";journal;"03795721, 15648265";"SAGE Publications Inc.";No;No;0,644;Q2;94;24;117;1003;281;107;2,11;41,79;58,43;2;United States;Northern America;"SAGE Publications Inc.";"1982-2026";"Food Science (Q2); Geography, Planning and Development (Q2); Nutrition and Dietetics (Q2)";"Agricultural and Biological Sciences; Nursing; Social Sciences"
1855;28916;"IEEE Security and Privacy";journal;"15584046, 15407993";"Institute of Electrical and Electronics Engineers Inc.";No;No;0,643;Q1;95;81;230;1018;574;201;2,41;12,57;30,20;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2003-2026";"Law (Q1); Computer Networks and Communications (Q2); Electrical and Electronic Engineering (Q2)";"Computer Science; Engineering; Social Sciences"
1856;17181;"Public Money and Management";journal;"14679302, 09540962";"Routledge";No;No;0,642;Q1;65;205;367;6494;978;302;2,47;31,68;43,00;7;United Kingdom;Western Europe;"Routledge";"1988-2026";"Sociology and Political Science (Q1); Accounting (Q2); Business, Management and Accounting (miscellaneous) (Q2); Finance (Q2); Public Administration (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
1857;17800156738;"Organization Management Journal";journal;"15416518, 27538567";"Emerald Publishing";Yes;Yes;0,642;Q2;28;29;50;1524;175;42;2,55;52,55;41,67;0;United Kingdom;Western Europe;"Emerald Publishing";"2005, 2009-2026";"Business and International Management (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
1858;19200156938;"Transforming Government: People, Process and Policy";journal;"17506166";"Emerald Group Publishing Ltd.";No;No;0,642;Q2;54;74;142;4696;592;138;4,05;63,46;41,14;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2007-2026";"Computer Science Applications (Q2); E-learning (Q2); Information Systems and Management (Q2); Public Administration (Q2)";"Computer Science; Decision Sciences; Social Sciences"
1859;11600153582;"Community Development";journal;"15575330, 19447485";"Routledge";No;No;0,641;Q1;34;71;159;4502;464;139;2,83;63,41;49,06;0;United Kingdom;Western Europe;"Routledge";"2009-2026";"Sociology and Political Science (Q1); Geography, Planning and Development (Q2)";"Social Sciences"
1860;19700170250;"Constructions and Frames";journal;"18761933, 18761941";"John Benjamins Publishing Company";No;No;0,641;Q1;18;12;31;762;43;30;1,67;63,50;42,86;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2009-2026";"Linguistics and Language (Q1)";"Social Sciences"
1861;21101020133;"Fire";journal;"25716255";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,641;Q1;43;481;1174;24921;4129;1150;3,54;51,81;34,33;3;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2018-2026";"Forestry (Q1); Safety Research (Q1); Building and Construction (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Safety, Risk, Reliability and Quality (Q2)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Engineering; Environmental Science; Social Sciences"
1862;27390;"Pacific Affairs";journal;"0030851X, 17153379";"University of British Columbia";No;No;0,641;Q1;49;26;66;1523;129;62;1,93;58,58;33,33;0;Canada;Northern America;"University of British Columbia";"1979, 1981-1982, 1984, 1991-2025";"Sociology and Political Science (Q1); Geography, Planning and Development (Q2)";"Social Sciences"
1863;21100388413;"Policing (Oxford)";journal;"17524512, 17524520";"Oxford University Press";No;No;0,641;Q1;38;54;324;2847;667;310;1,95;52,72;40,15;0;United Kingdom;Western Europe;"Oxford University Press";"2014-2026";"Law (Q1)";"Social Sciences"
1864;17479;"International Journal of Water Resources Development";journal;"13600648, 07900627";"Routledge";No;No;0,641;Q2;74;56;162;3778;436;147;2,61;67,46;34,21;3;United Kingdom;Western Europe;"Routledge";"1983-1984, 1987-2026";"Development (Q2); Water Science and Technology (Q2)";"Environmental Science; Social Sciences"
1865;12769;"Journal of Behavioral Education";journal;"10530819, 15733513";"Springer New York";No;No;0,641;Q2;48;77;136;4037;283;136;2,15;52,43;59,68;1;United States;Northern America;"Springer New York";"1991-2000, 2002, 2005-2026";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
1866;21100455461;"Journal of International Students";journal;"21623104, 21663750";"School of Education, University of Louisiana at Monroe";Yes;No;0,641;Q2;43;125;258;6207;678;247;2,41;49,66;46,89;0;United States;Northern America;"School of Education, University of Louisiana at Monroe";"2013-2026";"Education (Q2)";"Social Sciences"
1867;19700201206;"African Security";journal;"19392214, 19392206";"Taylor and Francis Ltd.";No;No;0,640;Q1;27;25;44;1309;81;36;1,72;52,36;22,58;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"Political Science and International Relations (Q1); Safety Research (Q1)";"Social Sciences"
1868;19400158571;"Race and Social Problems";journal;"18671748, 18671756";"Springer Verlag";No;No;0,640;Q1;46;44;87;2880;222;86;2,08;65,45;65,04;0;Germany;Western Europe;"Springer Verlag";"2009-2026";"Anthropology (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1869;17504;"Social and Legal Studies";journal;"09646639, 14617390";"SAGE Publications Ltd";No;No;0,640;Q1;57;61;134;4323;312;133;1,89;70,87;74,71;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1992-2026";"Law (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Social Sciences"
1870;21101072371;"Via Inveniendi et Iudicandi";journal;"19090528";"Universidad de Santo Tomas";Yes;Yes;0,640;Q1;7;12;71;525;57;69;0,75;43,75;20,00;0;Colombia;Latin America;"Universidad de Santo Tomas";"2019-2025";"Law (Q1)";"Social Sciences"
1871;11600154613;"Environmental Hazards";journal;"17477891, 18780059";"Taylor and Francis Ltd.";No;No;0,639;Q1;67;60;75;4116;258;75;3,42;68,60;37,84;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983, 1999-2003, 2005, 2007, 2009-2026";"Sociology and Political Science (Q1); Development (Q2); Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Global and Planetary Change (Q3)";"Environmental Science; Social Sciences"
1872;145253;"Journal of Linguistics";journal;"14697742, 00222267";"Cambridge University Press";No;No;0,639;Q1;51;44;83;3010;98;82;0,98;68,41;45,71;0;United Kingdom;Western Europe;"Cambridge University Press";"1965-2026";"Linguistics and Language (Q1); Philosophy (Q1)";"Arts and Humanities; Social Sciences"
1873;15567;"Journal of Marital and Family Therapy";journal;"17520606, 0194472X";"Wiley-Blackwell";No;No;0,639;Q1;84;111;163;6550;406;162;1,55;59,01;63,71;0;United States;Northern America;"Wiley-Blackwell";"1975-2026";"Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1); Clinical Psychology (Q2); Social Psychology (Q2)";"Psychology; Social Sciences"
1874;23166;"Language Sciences";journal;"03880001";"Elsevier Ltd";No;No;0,639;Q1;56;36;110;2241;248;106;2,51;62,25;43,06;0;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Linguistics and Language (Q1)";"Social Sciences"
1875;37903;"Ethos";journal;"00912131, 15481352";"Wiley-Blackwell";No;No;0,638;Q1;60;31;81;1796;153;77;2,11;57,94;67,27;0;United States;Northern America;"Wiley-Blackwell";"1973-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
1876;21100819062;"Social Currents";journal;"23294973, 23294965";"SAGE Publications Inc.";No;No;0,638;Q1;34;30;86;1751;190;85;2,11;58,37;54,10;0;United States;Northern America;"SAGE Publications Inc.";"2014-2026";"Social Sciences (miscellaneous) (Q1)";"Social Sciences"
1877;26941;"Theory and Decision";journal;"15737187, 00405833";"Springer Netherlands";No;No;0,638;Q1;51;102;176;4187;214;174;0,68;41,05;21,43;1;Netherlands;Western Europe;"Springer Netherlands";"1970-2026";"Arts and Humanities (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Computer Science Applications (Q2); Decision Sciences (miscellaneous) (Q2); Developmental and Educational Psychology (Q2); Applied Psychology (Q3)";"Arts and Humanities; Computer Science; Decision Sciences; Economics, Econometrics and Finance; Psychology; Social Sciences"
1878;29258;"Public Finance Review";journal;"15527530, 10911421";"SAGE Publications Inc.";No;No;0,638;Q2;43;33;75;1607;107;73;1,31;48,70;22,22;0;United States;Northern America;"SAGE Publications Inc.";"1973-1987, 1989-2026";"Economics and Econometrics (Q2); Finance (Q2); Public Administration (Q2)";"Economics, Econometrics and Finance; Social Sciences"
1879;28957;"Japan and the World Economy";journal;"09221425";"Elsevier B.V.";No;No;0,637;Q1;45;23;77;893;144;77;1,85;38,83;13,04;1;Netherlands;Western Europe;"Elsevier B.V.";"1988-2026";"Political Science and International Relations (Q1); Economics and Econometrics (Q2); Finance (Q2)";"Economics, Econometrics and Finance; Social Sciences"
1880;21100298645;"Journal of Crime and Justice";journal;"21589119, 0735648X";"Taylor and Francis Ltd.";No;No;0,636;Q1;44;86;120;5739;266;117;1,98;66,73;55,11;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1984-2026";"Law (Q1)";"Social Sciences"
1881;17539;"Academic Psychiatry";journal;"15457230, 10429670";"Springer International Publishing AG";Yes;No;0,636;Q2;63;223;510;2544;450;187;0,84;11,41;60,50;0;Switzerland;Western Europe;"Springer International Publishing AG";"1977, 1981-1985, 1989-2026";"Education (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Social Sciences"
1882;11400153314;"Contemporary Issues in Early Childhood";journal;"14639491";"SAGE Publications Inc.";No;No;0,636;Q2;39;80;126;3557;336;114;2,48;44,46;80,63;4;United Kingdom;Western Europe;"SAGE Publications Inc.";"2008-2026";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
1883;5800179612;"Social Neuroscience";journal;"17470919, 17470927";"Taylor and Francis Ltd.";No;No;0,636;Q2;90;28;103;1841;197;100;1,55;65,75;54,65;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2006-2026";"Development (Q2); Social Psychology (Q2); Behavioral Neuroscience (Q3)";"Neuroscience; Psychology; Social Sciences"
1884;19700167025;"Spatial and Spatio-temporal Epidemiology";journal;"18775845, 18775853";"Elsevier Ltd";No;No;0,636;Q2;38;40;157;1892;348;157;1,70;47,30;33,16;0;United Kingdom;Western Europe;"Elsevier Ltd";"2009-2026";"Epidemiology (Q2); Geography, Planning and Development (Q2); Health, Toxicology and Mutagenesis (Q2); Infectious Diseases (Q2)";"Environmental Science; Medicine; Social Sciences"
1885;24733;"American Behavioral Scientist";journal;"15523381, 00027642";"SAGE Publications Inc.";No;No;0,635;Q1;149;171;426;8225;971;412;1,98;48,10;48,48;7;United States;Northern America;"SAGE Publications Inc.";"1957-2026";"Cultural Studies (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1); Education (Q2); Social Psychology (Q2)";"Psychology; Social Sciences"
1886;21100201769;"Journal of Communication Management";journal;"1363254X";"Emerald Group Publishing Ltd.";No;No;0,635;Q1;56;70;96;4422;376;94;3,46;63,17;57,14;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1995-2026";"Communication (Q1); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
1887;21101337219;"Journal of Pacifism and Nonviolence";journal;"27727882, 27727874";"Brill Academic Publishers";No;No;0,635;Q1;6;18;27;1159;53;27;1,96;64,39;40,91;0;Netherlands;Western Europe;"Brill Academic Publishers";"2023-2026";"Political Science and International Relations (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Social Sciences"
